-41.19262725052682 -43.61999134495918 155.45174764783226 -67.20378861144185 -39.835897629945386 147.8612141521707 -26.407241611042796 -31.944899716337268 167.82009854664977 -80.28294206923482 -28.55617127192466 153.55149690367372 -7.754996177903903 -19.508982939062804 173.73996298011522 -95.89885286424581 -18.505657876675258 158.03515506251156 -48.634223402556366 -11.123255153840276 176.19182900008434 -62.10991853387578 -10.679917022608269 170.7469517328165 -50.09505669256019 10.482116800974177 195.5380843544598 -62.44414057902377 8.98524704668916 189.26238751853666 -52.88542083204797 21.60174162180288 210.85568337113884 -62.33005342032376 22.422040388340992 206.2413034830376 
-42.228059039549755 -43.88087274955423 155.71481930199508 -68.36092925813021 -40.35560257796815 149.38373175014698 -27.452494876794162 -32.756616135882865 168.97694680373732 -81.52066083511328 -28.094280924987334 154.07532948340562 -8.777043505590909 -20.856200370659014 175.94422719865906 -96.9115222152311 -17.910883310133958 157.83358428594934 -49.40066880863631 -11.109083919557694 178.3568053378517 -62.84068651413604 -10.329023168545396 172.39123344145233 -50.287970158599066 10.478364901717727 195.49096070016736 -63.05864961016948 8.893352046475075 189.95954663169925 -53.07826677689174 22.034774830959257 210.70374982861583 -62.326001731951656 22.530228722623313 206.21880590414327 
-42.62272038101847 -44.02565429089196 155.9988373988197 -68.95852409680333 -40.500721553283384 150.00718166021076 -28.10740852019623 -32.845294860427664 168.66973351727816 -82.0072296422911 -27.564282903000667 153.77458665920292 -9.176627637015928 -21.36843133053405 176.41509375351342 -97.47024563064912 -16.960061905406477 156.86944044720428 -49.699513130662766 -10.930002893401529 179.48150452670038 -63.18667668466168 -9.922264697597509 173.42985614947793 -50.482157508185765 10.554632857564034 195.48903025593535 -63.28856903976781 8.654373220231946 189.50955613370581 -53.158200980452285 21.977524699690882 210.14658549771687 -62.326001731951656 22.530228722623313 206.21880590414327 
-42.77862051281972 -44.102357819455754 156.0011718629359 -69.47201624015192 -40.34808868581659 150.10121543677138 -28.399683378780498 -32.89493320285434 169.3990429534313 -82.37310229538356 -27.025375594405098 154.15120029382172 -9.79521649574308 -21.71393272971027 177.78704170216886 -97.23650669918872 -16.219617546595394 155.9782413282206 -49.798823538149065 -10.785912460634465 179.86952600297766 -63.46487444136692 -9.779466841303712 173.72223701233332 -50.70541307598537 10.594476928325198 196.35259649068348 -63.46705923267506 8.808872764620101 189.50064277629087 -53.27910378790987 22.03609025672935 210.6009089181709 -62.37741405948277 22.377383333820084 205.66488363290773 
-42.85122838207051 -43.86643093552688 155.7223785466983 -69.4691561113532 -40.283271252643026 150.10771098567264 -29.41658399125462 -32.29814867096808 170.15669635792295 -82.10987408715586 -26.277989670332325 153.6595800921784 -12.65756230000119 -20.16570955247022 176.3846161813055 -96.04245039142404 -14.222525843164187 154.83398735811443 -49.89771960239838 -10.557109443412012 180.26884572842178 -63.58014996825523 -9.4857256073894 174.0913519927982 -50.78645405788339 10.570606371298828 195.87162419609777 -63.46726151688559 8.895246055651949 189.513618203639 -53.354830168988414 21.99043266629077 210.0058463142043 -62.37226299788398 22.39043708971965 205.6271742388933 
-42.92800535543841 -43.70355722069965 155.43588100829618 -69.49051733100218 -40.13446759937212 149.82851103304773 -30.25394563706474 -31.580170994323737 169.82677945742412 -81.98211903124685 -26.01696685306555 153.73598850669785 -13.748619739879318 -19.003318772572058 176.1948881694873 -95.47097954592239 -13.559602186747236 156.01616333198393 -49.973285319007836 -10.543171086754679 179.88950460397356 -63.69907173161007 -9.426361246402111 174.4296752177537 -50.90038579764003 10.57848998758698 196.33554953395546 -63.469857086182586 8.794357079834107 189.53310860609827 -53.353631300523915 21.792817491904046 209.97363342760897 -62.375086443400235 22.187719115294687 205.63498546978468 
-43.00875023371095 -43.613334529077484 155.14201859583443 -69.62831613320812 -39.94274255945829 149.75964449529678 -30.203770230501743 -31.056275635727783 169.43853339522158 -81.85061338527692 -25.61285746970397 153.49375254415693 -13.69050389063494 -18.63541049694685 175.38896369949444 -95.46696534493658 -13.410798075813714 156.00813163478088 -50.07324294691911 -10.313891418353075 180.28705759000658 -63.816789989416264 -9.20944312124722 174.78925914984163 -51.5778235043466 9.725003838602671 193.5289507078005 -63.59723270498488 8.91045910910141 189.9012870322739 -53.353631300523915 21.792817491904046 209.97363342760897 -62.375086443400235 22.187719115294687 205.63498546978468 
-43.00456128231057 -43.541306698157946 155.15033907810167 -69.5182044399729 -39.881103393133756 149.52250627491975 -30.0254156002409 -31.061678498217795 169.4313177326474 -81.85220790737242 -25.58423697191621 153.78825550840864 -13.353063974205426 -18.768655571758966 175.70724187647335 -95.74994325098918 -13.536882554637348 156.47658469369853 -50.07333641728829 -10.215956179221566 180.27356038547953 -63.937419883486115 -9.211785722479352 175.09383411173621 -51.719693103941296 10.093285024982062 194.79343853719323 -63.725064737082654 9.027007651711362 190.2705807727869 -53.353631300523915 21.792817491904046 209.97363342760897 -62.37226299788398 22.39043708971965 205.6271742388933 
-43.08360072299231 -43.619768485790026 155.43603228855568 -69.62727086136975 -39.79311786124795 149.75525026815632 -29.8470221735859 -31.067024887665465 169.4237948650452 -81.97907029018008 -25.708931401306415 154.03667548102976 -12.827685336201073 -18.903059012408065 175.99205213658092 -96.0389487075949 -13.94086655989417 156.94713244221154 -50.07333641728829 -10.215956179221566 180.27356038547953 -63.97801853627329 -9.092281107394678 174.69079328956013 -51.71795180501974 10.196868403017872 194.77550164715416 -63.72488384887191 8.940315759946472 190.25737832150247 -53.353631300523915 21.792817491904046 209.97363342760897 -62.37115634357577 22.295608837287904 205.61200967560333 
-43.08360072299231 -43.619768485790026 155.43603228855568 -69.51716962502957 -39.731709303318596 149.51814065115676 -29.65724650158595 -30.96853527107132 168.38146920832838 -81.97118882403085 -25.42404954456998 153.39918904979828 -12.60809191996684 -19.140823366364945 175.56800904989356 -95.89959065709157 -14.019193190073334 155.6512778104409 -50.07333641728829 -10.215956179221566 180.27356038547953 -63.85758648391189 -9.073867685479424 174.36216616681497 -51.639758277418764 10.219710332728548 195.25151391792215 -63.72488384887191 8.940315759946472 190.25737832150247 -53.35420335687582 21.891621483384867 209.9898057338804 -62.36831446747714 22.498299337038162 205.60419468495763 
