sample_id,captured_at,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,dt12,dt23,dt34,dt45,dt56,x_hit,y_hit,z_hit,vx_hit,vy_hit,vz_hit,t_hit,is_reachable,intercept_valid,bounces_before_hit,has_bounce_before_hit,hit_obs_index,hit_obs_in_workspace,hit_obs_selected_from_workspace_pool,hit_center_dist_mm
258,2026-04-05T00:54:06.268,-304.2254345629508,2383.721488534353,-726.3418137037377,-279.00059931346277,2279.776106290937,-730.4390488639784,-258.543548107486,2181.052449776849,-736.7913135179535,-250.27365284417692,2086.322474913406,-750.3873319944107,-248.98814400116635,1995.1455393807641,-771.9656423612089,-237.1691639126925,1904.2518718308465,-787.786633449766,0.015070300025399774,0.014817199989920482,0.01613470001029782,0.01415529998484999,0.015148800011957064,-33.0292093934313,-34.14247993945355,-855.3913557543133,-80.20604497324551,-2870.311551929769,-927.881974642453,0.48731019999831915,1.0,1.0,0.0,0.0,35.0,1.0,1.0,65.1657022597728
259,2026-04-05T00:54:07.407,-169.9701984773883,1109.960587649539,-836.7886007996271,-189.2437876091817,1003.2487316523303,-869.6854701673681,-157.12149676148692,921.7517816553342,-890.042650713652,-152.75699170190046,830.6692402124869,-922.7658389912285,186.79977704185876,827.8829406648108,-887.1512793603845,194.14582821048634,751.1998274757731,-918.9601396688768,0.015444999997271225,0.01649769998039119,0.015738100017188117,0.01569490000838414,0.01419219997478649,176.91479833660696,7.475330425133052,-846.6960781130679,70.02315921722753,-2756.27254812548,1193.869999842236,0.20502990001114085,1.0,1.0,0.0,0.0,18.0,1.0,1.0,184.92169835899568
260,2026-04-05T00:54:09.742,344.0602660897698,2175.386621100969,-696.3770679615982,308.8254743366665,2102.7444232098014,-716.400364756313,273.5671322106841,2021.04967452749,-744.3018124378056,253.70166271657945,1946.1270154372935,-770.8827969521169,240.3288577599551,1870.2686841841423,-794.9462696471862,441.62462873535264,1749.2100716860155,-782.3149168310333,0.0161923999839928,0.01417750000837259,0.01523079999606125,0.015680700016673654,0.015837799990549684,-204.31543627545398,66.85583719065926,-905.005301344368,-198.49624123850438,-2764.5460805339508,-1382.5479507175094,0.4816221999935806,1.0,1.0,0.0,0.0,36.0,1.0,1.0,215.0338427049123
261,2026-04-05T00:54:11.156,353.7844451847445,2133.504784083675,-762.2833252863791,332.1222049434066,2049.6694415220845,-801.7443898831364,341.9242536085778,1959.424399030227,-837.2122263289002,341.0364048228919,1873.6044084098207,-883.8090547698181,345.8826071806427,1786.529366348933,-925.189390809437,346.42198956616926,1700.8549869671638,-970.219104857815,0.015232799982186407,0.015332500013755634,0.014347399992402643,0.015643799997633323,0.015784599992912263,467.9654691050496,46.36894452647766,-814.0535094326378,381.0418833587855,-3121.4519065004642,-1621.7247603062954,0.4611702000256628,1.0,1.0,0.0,0.0,35.0,1.0,1.0,478.0466070709574
262,2026-04-05T00:54:13.583,-2.3885575893964415,2308.0091877189425,-965.8031139326545,12.131740928685304,2209.9370201758975,-991.4462415909883,1.7226697128912747,2121.3756625709693,-1024.737163028813,362.96625500602613,1932.9162987088544,-963.4875812316076,338.43755823118545,1859.8721951101504,-989.9062836874124,302.2395528677107,1792.0049319247453,-990.3714856472482,0.016621099988697097,0.017098400014219806,0.015337399992858991,0.017462999996496364,0.016198900004383177,-0.24970773400400503,-52.751374530161684,-981.4532270276153,-545.3033694291469,-2929.9671274874468,1025.791732841772,0.47507149999728426,1.0,1.0,0.0,0.0,35.0,1.0,1.0,97.04327932415542
263,2026-04-05T00:54:18.768,2.291679432563342,2292.76666437364,-693.351883204865,7.595672862964875,2206.637272933743,-698.6093785011878,-9.010648831820617,2127.2192903848336,-711.6848226226845,-10.091829949629755,2049.64051860471,-727.9835188451098,-3.672310059994743,1965.0112008512995,-742.2325774080392,-15.819343475869573,1890.390150641546,-760.9288913040112,0.015697299997555092,0.017117400013376027,0.016155699995579198,0.015347099979408085,0.01613640002324246,-175.0513129089013,-17.776224956685155,-955.0875373012459,-569.6803721532216,-2545.2293207012945,-1553.0884040916524,0.5559676999982912,1.0,1.0,0.0,0.0,41.0,1.0,1.0,184.37351515539567
264,2026-04-05T00:54:21.050,-177.31286834011735,2402.066337306321,-870.9813542678744,-85.30073944000333,2301.914775636994,-872.6429590235308,-73.17656710225128,2221.4865863376463,-895.4004150193434,-41.311559629304156,2061.6082496228123,-945.7163450522916,-37.41376445175911,1980.7531024710788,-979.0903455279195,-15.253945083323742,1902.7329109259263,-1006.852021935246,0.01762820000294596,0.01705039999797009,0.02939049998531118,0.013831399992341176,0.015019400016171858,208.2361157143,-142.2880675389756,-903.9605475770802,-1896.706546252529,-3922.651999021939,-15.100959742530804,0.6455061000015121,1.0,1.0,0.0,0.0,46.0,1.0,1.0,252.23770532746633
265,2026-04-05T01:00:46.907,-183.33161714665448,2398.76134573948,-938.5233250802545,-168.73836893745556,2296.055517503851,-970.7220853998631,-169.16154578494888,2204.141396081436,-1009.7965308241234,-172.60923633766834,2111.942287272622,-1051.1660237393398,-169.5702333767763,2018.3347848767994,-1094.3857943707662,-157.66793739908417,1937.2163333593635,-1095.5609305720777,0.015290900017134845,0.013535099977161735,0.013608700013719499,0.01662800001213327,0.01661459999741055,-94.07696104435172,-48.17303570352237,-934.4969505808984,185.97273274403403,-2214.675623151605,1148.675299113382,0.5532363999809604,1.0,1.0,0.0,0.0,40.0,1.0,1.0,111.18073379688704
266,2026-04-05T01:00:49.530,-287.93016220384925,2394.7114809360305,-561.696550601346,-233.79500101198164,2287.248284499722,-556.1184399061998,-240.70211128633582,2199.911177899345,-561.0565284540453,-248.81761421774854,2109.753261466314,-568.2730787145758,-232.27738729607518,2019.158877007103,-574.479104607963,-231.45132142542843,1927.5600010002345,-584.168440620984,0.013616799988085404,0.014071899990085512,0.016464800020912662,0.014924599992809817,0.016850799991516396,-46.16978032446377,265.89332171438423,-813.1038379902423,-379.2395301410308,-3074.0819859891994,1365.831632262789,0.39601550000952557,1.0,1.0,0.0,0.0,29.0,1.0,1.0,283.5169309222014
267,2026-04-05T01:00:51.425,464.4002852659951,2107.036919690818,-606.3050233990709,167.16412877855328,2047.5424867536385,-650.5419971878608,160.94411345175786,1964.8790255854733,-659.6582523576803,168.0395001733209,1878.597400228628,-665.9006623477383,168.81696760932664,1794.356482662873,-676.9443697965669,-220.227541838864,1669.5936160226238,-765.1373087075901,0.014521900011459365,0.017847799987066537,0.019441000011283904,0.019546099996659905,0.019359400001121685,72.46442250645123,25.217253891382597,-860.5553069017806,1918.1840141140183,-1424.6493864757342,1071.4208113851696,0.37206729999161325,1.0,1.0,0.0,0.0,25.0,1.0,1.0,86.2721637414331
