throw_id,frame_idx,timestamp_s,dt_ms,cam_x,cam_y,cam_z,rob_x,rob_y,rob_z,accepted,reject_reason,disparity,reproj_err,kf_pos_x,kf_pos_y,kf_pos_z,vel_x,vel_y,vel_z,kf_ready,kf_updates,buf_size,pred_x,pred_y,pred_z,pred_t_ms,pred_vx,pred_vy,pred_vz,confidence,spread_mm,hit_ratio,clamped,clamp_dist,bounces
46,0,1219795.8544,,-124.94,-25.52,375.03,-996.6,-425.4,-877.8,True,,103.6,0.5,-996.6,-425.4,-877.8,,,,False,1,1,,,,,,,,,,,,,0
46,1,1219795.884092,29.69,-123.54,-24.58,368.49,-947.3,-379.2,-876.2,True,,105.4,0.1,-947.3,-379.2,-876.2,,,,False,2,2,,,,,,,,,,,,,0
46,2,1219795.903202,,,,,,,,,epipolar(dy=32px),139.1,,-947.3,-379.2,-876.2,,,,False,2,2,,,,,,,,,,,,,0
46,3,1219795.929157,,,,,,,,,,,,-947.3,-379.2,-876.2,,,,False,2,2,,,,,,,,,,,,,0
46,4,1219795.948699,,,,,,,,,,,,-947.3,-379.2,-876.2,,,,False,2,2,,,,,,,,,,,,,0
46,5,1219795.965861,,,,,,,,,,,,-947.3,-379.2,-876.2,,,,False,2,2,,,,,,,,,,,,,0
46,6,1219795.996157,,,,,,,,,,,,-947.3,-379.2,-876.2,,,,False,2,2,,,,,,,,,,,,,0
46,7,1219796.016157,,,,,,,,,,,,-947.3,-379.2,-876.2,,,,False,2,2,,,,,,,,,,,,,0
46,8,1219796.032196,,,,,,,,,,,,-947.3,-379.2,-876.2,,,,False,2,2,,,,,,,,,,,,,0
46,9,1219796.060465,176.37,-106.96,-18.24,369.06,-1030.6,-233.6,-934.9,True,,105.6,0.2,-1030.6,-233.6,-934.9,,,,False,1,1,,,,,,,,,,,,,0
46,10,1219796.076874,,,,,,,,,,,,-1030.6,-233.6,-934.9,,,,False,1,1,,,,,,,,,,,,,0
46,11,1219796.127413,,,,,,,,,,,,-1030.6,-233.6,-934.9,,,,False,1,1,,,,,,,,,,,,,0
46,12,1219796.143441,,,,,,,,,,,,-1030.6,-233.6,-934.9,,,,False,1,1,,,,,,,,,,,,,0
46,13,1219796.171545,,,,,,,,,epipolar(dy=152px),83.9,,-1030.6,-233.6,-934.9,,,,False,1,1,,,,,,,,,,,,,0
46,14,1219796.187991,,,,,,,,,epipolar(dy=150px),83.2,,-1030.6,-233.6,-934.9,,,,False,1,1,,,,,,,,,,,,,0
46,15,1219796.217633,,,,,,,,,,,,-1030.6,-233.6,-934.9,,,,False,1,1,,,,,,,,,,,,,0
46,16,1219796.240349,,,,,,,,,,,,-1030.6,-233.6,-934.9,,,,False,1,1,,,,,,,,,,,,,0
46,17,1219796.256021,,,,,,,,,,,,-1030.6,-233.6,-934.9,,,,False,1,1,,,,,,,,,,,,,0
46,18,1219796.284509,,,,,,,,,,,,-1030.6,-233.6,-934.9,,,,False,1,1,,,,,,,,,,,,,0
46,19,1219796.30076,,,,,,,,,,,,-1030.6,-233.6,-934.9,,,,False,1,1,,,,,,,,,,,,,0
46,20,1219796.329719,,,,,,,,,epipolar(dy=146px),141.0,,-1030.6,-233.6,-934.9,,,,False,1,1,,,,,,,,,,,,,0
