throw_id,frame_idx,timestamp_s,dt_ms,cam_x,cam_y,cam_z,rob_x,rob_y,rob_z,accepted,reject_reason,disparity,reproj_err,kf_pos_x,kf_pos_y,kf_pos_z,vel_x,vel_y,vel_z,kf_ready,kf_updates,buf_size,pred_x,pred_y,pred_z,pred_t_ms,pred_vx,pred_vy,pred_vz,confidence,spread_mm,hit_ratio,clamped,clamp_dist,bounces
69,18,1219864.246077,20.06,-52.97,-51.51,178.21,262.8,1162.9,-285.7,True,,218.5,0.5,259.5,1156.4,-281.9,123.9,-3220.5,113.8,True,7,7,299.3,136.6,-810.0,345.0,106.8,-2776.1,-3039.9,1.0,0.0,1.0,False,,1
69,19,1219864.27195,25.87,-58.02,-51.61,179.8,275.5,1111.6,-288.8,True,,216.1,0.4,268.9,1091.7,-285.4,191.4,-3017.5,-174.7,True,8,8,325.5,214.0,-811.0,315.0,167.8,-2645.3,-3041.7,1.0,0.0,1.0,False,,1
69,20,1219864.29854,26.59,-63.93,-51.69,183.35,276.1,1043.0,-295.4,True,,211.5,0.7,274.9,1026.0,-294.4,200.7,-2878.5,-443.9,True,9,9,329.0,265.2,-804.4,285.0,178.5,-2560.0,-3027.3,1.0,0.0,1.0,False,,1
69,21,1219864.32082,22.28,-71.58,-51.76,189.16,266.6,947.9,-306.2,True,,204.6,0.6,274.1,956.0,-306.5,154.1,-2929.0,-660.7,True,10,10,312.8,235.4,-810.9,265.0,137.8,-2618.5,-3045.5,1.0,0.0,1.0,False,,1
69,22,1219864.345692,24.87,-76.52,-50.36,191.13,277.3,897.3,-324.6,True,,202.1,0.5,277.7,888.7,-325.4,152.1,-2884.3,-900.4,True,10,10,312.4,244.8,-810.2,240.0,137.3,-2603.8,-3047.5,1.0,0.0,1.0,False,,1
69,23,1219864.379061,33.37,-82.2,-48.72,194.43,280.8,833.6,-347.7,True,,198.3,0.0,282.0,809.2,-355.6,146.4,-2760.1,-1187.8,True,10,10,311.4,269.1,-809.6,210.0,133.9,-2524.3,-3055.0,1.0,0.0,1.0,False,,1
69,24,1219864.401198,22.14,-87.64,-46.75,197.69,284.0,772.7,-373.9,True,,194.8,0.1,284.7,757.1,-380.5,143.1,-2694.9,-1377.5,True,10,10,310.9,279.9,-809.1,190.0,131.9,-2485.0,-3059.2,1.0,0.0,1.0,False,,1
69,25,1219864.421023,19.83,-98.11,-41.3,203.8,293.3,658.1,-440.5,True,,188.4,0.1,289.5,688.5,-420.0,156.7,-2803.5,-1645.3,True,10,10,313.7,270.5,-800.6,160.0,145.9,-2610.1,-3046.4,1.0,0.0,1.0,False,,1
69,26,1219864.448811,27.79,-103.36,-37.75,206.64,300.8,602.6,-481.6,True,,185.5,0.9,296.2,607.9,-473.6,173.4,-2822.5,-1946.9,True,10,10,318.1,266.8,-803.6,130.0,163.2,-2657.9,-3071.5,1.0,0.0,1.0,False,,1
69,27,1219864.471428,,,,,,,,,epipolar(dy=17px),82.6,,296.2,607.9,-473.6,173.4,-2822.5,-1946.9,True,10,10,318.1,266.8,-803.6,130.0,163.2,-2657.9,-3071.5,1.0,0.0,1.0,False,,1
69,28,1219864.492811,,,,,,,,,,,,296.2,607.9,-473.6,173.4,-2822.5,-1946.9,True,10,10,318.1,266.8,-803.6,130.0,163.2,-2657.9,-3071.5,1.0,0.0,1.0,False,,1
69,29,1219864.517392,,,,,,,,,epipolar(dy=74px),190.5,,296.2,607.9,-473.6,173.4,-2822.5,-1946.9,True,10,10,318.1,266.8,-803.6,130.0,163.2,-2657.9,-3071.5,1.0,0.0,1.0,False,,1
