source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,633.5,111.2,705.0,-710.1,116.0,707.1,-712.9,146.3,-2218.4,-1949.5,,,,,,,1
measured,656.4,64.1,579.4,-769.5,79.9,602.9,-766.4,249.5,-2049.2,-2155.0,,,,,,,1
measured,675.0,61.9,536.3,-830.6,62.0,536.1,-825.7,266.9,-2008.8,-2326.6,,,,,,,1
measured,694.4,330.9,821.4,-786.6,62.0,536.1,-825.7,266.9,-2008.8,-2326.6,,,,,,,1
measured,711.6,101.0,483.6,-919.5,93.3,475.4,-921.8,218.9,-2016.9,-2605.2,,,,,,,1
measured,732.1,70.4,406.4,-973.2,80.0,414.9,-974.6,126.6,-2082.2,-2767.0,,,,,,,1
measured,757.2,21.3,267.3,-1066.7,31.5,283.0,-1063.1,56.2,-2161.0,-2968.6,,,,,,,1
measured,778.5,64.5,291.3,-1125.2,49.9,267.4,-1128.6,39.5,-2118.3,-3126.1,,,,,,,1
measured,799.7,,,,49.9,267.4,-1128.6,39.5,-2118.3,-3126.1,,,,,,,1
measured,818.9,,,,49.9,267.4,-1128.6,39.5,-2118.3,-3126.1,,,,,,,1
measured,834.8,,,,49.9,267.4,-1128.6,39.5,-2118.3,-3126.1,,,,,,,1
measured,857.7,,,,49.9,267.4,-1128.6,39.5,-2118.3,-3126.1,,,,,,,1
measured,876.8,,,,49.9,267.4,-1128.6,39.5,-2118.3,-3126.1,,,,,,,1
measured,893.2,,,,49.9,267.4,-1128.6,39.5,-2118.3,-3126.1,,,,,,,1
measured,912.3,,,,49.9,267.4,-1128.6,39.5,-2118.3,-3126.1,,,,,,,1
measured,931.0,,,,49.9,267.4,-1128.6,39.5,-2118.3,-3126.1,,,,,,,1
measured,951.1,,,,49.9,267.4,-1128.6,39.5,-2118.3,-3126.1,,,,,,,1
measured,971.5,,,,49.9,267.4,-1128.6,39.5,-2118.3,-3126.1,,,,,,,1
measured,990.7,,,,49.9,267.4,-1128.6,39.5,-2118.3,-3126.1,,,,,,,1
measured,1011.1,,,,49.9,267.4,-1128.6,39.5,-2118.3,-3126.1,,,,,,,1
measured,1030.2,,,,49.9,267.4,-1128.6,39.5,-2118.3,-3126.1,,,,,,,1
measured,1053.7,,,,49.9,267.4,-1128.6,39.5,-2118.3,-3126.1,,,,,,,1
measured,1077.2,-161.7,0.7,-884.9,-161.7,0.7,-884.9,,,,,,,,,,0
measured,1098.5,-177.9,40.6,-915.3,-177.9,40.6,-915.3,,,,,,,,,,0
measured,1117.6,-78.9,289.0,-931.1,-79.0,289.0,-931.2,,,,,,,,,,0
measured,1141.0,-113.7,362.5,-1000.8,-113.5,362.3,-1000.6,,,,,,,,,,0
measured,1161.2,,,,-113.5,362.3,-1000.6,,,,,,,,,,0
measured,1180.2,-54.8,584.7,-1062.3,-62.1,578.5,-1066.5,1034.6,5582.0,-2146.1,,,,,,,0
measured,1198.8,-103.8,564.8,-1077.1,-87.8,592.2,-1082.5,660.1,4820.2,-2130.6,,,,,,,0
measured,1218.0,-176.0,529.2,-1045.2,-155.8,556.8,-1061.1,194.7,4035.3,-1942.8,,,,,,,0
measured,1242.5,-194.7,544.3,-1012.1,-198.7,545.2,-1021.7,-90.1,3393.4,-1728.7,,,,,,,0
measured,1267.7,-146.4,663.4,-945.3,-146.4,663.4,-945.3,,,,,,,,,,1
measured,1287.5,,,,-146.4,663.4,-945.3,,,,,,,,,,1
measured,1307.5,-188.6,724.8,-874.3,-188.6,724.8,-874.3,-476.3,1730.2,1341.5,,,,,,,1
measured,1329.0,-188.6,759.1,-851.9,-188.3,759.3,-851.6,-406.0,1768.4,1148.7,,,,,,,1
measured,1350.8,-271.7,725.3,-842.3,-259.2,735.6,-841.0,-662.7,1504.0,892.9,,,,,,,1
measured,1374.5,-303.9,758.6,-822.6,-305.8,752.8,-824.5,-821.5,1376.0,647.3,,,,,,,1
measured,1395.4,-404.3,707.3,-824.6,-391.8,719.9,-822.7,-1095.8,1120.0,405.3,,,,,,,1
measured,1410.7,-419.7,731.1,-819.9,-427.4,723.3,-820.7,-1234.5,996.8,236.6,,,,,,,1
measured,1430.3,-438.0,745.9,-819.1,-450.3,738.1,-820.1,-1303.8,912.3,32.7,,,,,,,1
measured,1450.0,-377.9,861.9,-802.0,-405.5,831.9,-807.7,-1220.9,998.4,-137.7,,,,,,,1
measured,1473.3,-379.0,889.8,-803.9,-380.2,893.7,-804.1,-1127.6,1057.8,-340.2,,,,,,,1
measured,1493.9,-502.8,825.1,-832.3,-469.2,854.5,-826.0,-1176.0,995.8,-543.2,,,,,,,1
measured,1514.1,-402.0,971.9,-823.1,-431.3,941.3,-828.5,-1081.7,1077.6,-713.2,,,,,,,1
measured,1533.7,-435.8,971.0,-838.6,-432.7,977.1,-838.9,-1011.0,1145.0,-870.5,,,,,,,1
measured,1554.0,-455.6,1017.8,-868.6,-449.4,1018.4,-865.0,-1007.0,1160.9,-1055.5,,,,,,,1
measured,1577.9,-467.3,1037.9,-888.0,-466.2,1044.1,-889.8,-988.2,1134.1,-1285.8,,,,,,,1
measured,1597.9,-399.6,1138.7,-898.3,-418.6,1122.3,-902.5,-770.5,1312.2,-1434.6,,,,,,,1
measured,1617.5,-499.0,1102.7,-952.8,-472.0,1122.6,-945.4,-664.4,1417.8,-1588.8,,,,,,,1
measured,1637.7,,,,-472.0,1122.6,-945.4,-664.4,1417.8,-1588.8,,,,,,,1
measured,1653.4,,,,-472.0,1122.6,-945.4,-664.4,1417.8,-1588.8,,,,,,,1
measured,1669.3,,,,-472.0,1122.6,-945.4,-664.4,1417.8,-1588.8,,,,,,,1
measured,1686.0,,,,-472.0,1122.6,-945.4,-664.4,1417.8,-1588.8,,,,,,,1
measured,1702.6,-498.1,1246.3,-1086.4,-498.9,1246.0,-1087.0,-442.0,1483.5,-2196.6,,,,,,,1
measured,1718.9,-494.1,1268.3,-1058.6,-493.5,1269.9,-1073.5,-338.0,1534.2,-2236.5,,,,,,,1
measured,1738.6,-514.1,1277.7,-1031.6,-507.3,1283.5,-1044.1,-274.9,1551.1,-2251.3,,,,,,,1
measured,1761.7,-531.8,1282.7,-1008.7,-531.8,1282.7,-1008.7,,,,,,,,,,2
measured,1781.6,,,,-531.8,1282.7,-1008.7,,,,,,,,,,2
measured,1799.9,-605.1,1310.7,-940.6,-605.1,1310.7,-940.6,-1109.9,588.3,965.3,,,,,,,2
measured,1820.0,-625.0,1316.2,-926.5,-625.0,1316.4,-926.6,-1172.9,551.1,802.1,,,,,,,2
measured,1839.5,-638.7,1327.7,-912.9,-639.6,1326.8,-913.5,-1152.5,541.1,623.0,,,,,,,2
measured,1860.8,-704.1,1316.6,-908.7,-694.0,1320.9,-907.8,-1274.5,459.9,396.6,,,,,,,2
measured,1879.8,-720.3,1327.6,-900.3,-723.4,1325.6,-901.6,-1309.6,425.9,211.3,,,,,,,2
measured,1901.3,-655.0,1394.7,-875.3,-679.6,1379.2,-881.2,-1121.0,536.0,53.9,,,,,,,2
measured,1921.3,,,,-679.6,1379.2,-881.2,-1121.0,536.0,53.9,,,,,,,2
measured,1939.9,,,,-679.6,1379.2,-881.2,-1121.0,536.0,53.9,,,,,,,2
measured,1960.0,,,,-679.6,1379.2,-881.2,-1121.0,536.0,53.9,,,,,,,2
measured,1975.4,,,,-679.6,1379.2,-881.2,-1121.0,536.0,53.9,,,,,,,2
measured,1991.7,,,,-679.6,1379.2,-881.2,-1121.0,536.0,53.9,,,,,,,2
measured,2008.6,,,,-679.6,1379.2,-881.2,-1121.0,536.0,53.9,,,,,,,2
measured,2063.7,,,,-679.6,1379.2,-881.2,-1121.0,536.0,53.9,,,,,,,2
measured,2080.6,-770.8,1551.0,-990.0,-770.8,1551.0,-990.0,,,,,,,,,,0
measured,2099.0,-751.1,1570.3,-1006.1,-751.1,1570.3,-1006.1,,,,,,,,,,0
measured,2193.9,-757.8,1656.8,-1063.7,-757.8,1656.8,-1063.7,,,,,,,,,,0
measured,2226.7,-707.8,1695.0,-1000.5,-707.9,1695.0,-1001.2,,,,,,,,,,0
measured,2245.3,-734.4,1696.1,-989.4,-722.3,1700.6,-985.1,233.0,899.0,-870.6,,,,,,,0
measured,2259.1,-724.9,1711.1,-974.3,-723.5,1710.5,-973.3,228.0,884.8,-836.1,,,,,,,0
measured,2272.9,-764.6,1704.4,-976.4,-749.9,1709.9,-971.3,136.3,837.0,-858.3,,,,,,,0
measured,2288.4,-728.6,1728.2,-949.3,-740.7,1723.7,-955.0,141.7,826.1,-862.8,,,,,,,0
measured,2316.2,,,,-740.7,1723.7,-955.0,141.7,826.1,-862.8,,,,,,,0
measured,2332.8,-748.8,1763.8,-935.6,-748.5,1762.9,-935.7,94.6,807.3,-1050.9,,,,,,,0
measured,2348.3,-747.8,1771.6,-936.1,-748.8,1773.3,-935.4,68.6,793.0,-1046.5,,,,,,,0
measured,2365.5,,,,-748.8,1773.3,-935.4,68.6,793.0,-1046.5,,,,,,,0
measured,2432.4,-743.5,1836.0,-958.0,-743.7,1836.0,-958.2,44.7,753.4,-1516.4,,,,,,,0
measured,2476.3,,,,-743.7,1836.0,-958.2,44.7,753.4,-1516.4,,,,,,,0
measured,2490.4,-738.7,1882.0,-1019.3,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2523.4,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2588.0,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2603.9,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2619.9,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2636.0,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2651.2,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2669.2,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2682.9,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2698.3,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2716.6,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2735.2,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2755.2,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2771.5,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2783.7,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2801.5,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2816.6,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2836.0,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2851.8,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2868.2,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2885.4,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2901.2,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2920.8,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2937.9,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
measured,2954.9,,,,-738.5,1881.9,-1018.9,35.7,728.3,-1812.3,,,,,,,0
predicted,450.3,,,,,,,,,,49.8,1110.6,-489.3,-6.4,75.4,-825.2,0
predicted,455.3,,,,,,,,,,49.0,1097.6,-490.8,-6.4,75.4,-825.2,0
predicted,460.3,,,,,,,,,,48.3,1084.6,-492.5,-6.4,75.4,-825.2,0
predicted,465.3,,,,,,,,,,47.6,1071.6,-494.4,-6.4,75.4,-825.2,0
predicted,470.3,,,,,,,,,,46.9,1058.6,-496.6,-6.4,75.4,-825.2,0
predicted,475.3,,,,,,,,,,46.2,1045.7,-499.0,-6.4,75.4,-825.2,0
predicted,480.3,,,,,,,,,,45.5,1032.8,-501.7,-6.4,75.4,-825.2,0
predicted,485.3,,,,,,,,,,44.8,1019.9,-504.6,-6.4,75.4,-825.2,0
predicted,490.3,,,,,,,,,,44.1,1007.1,-507.7,-6.4,75.4,-825.2,0
predicted,495.3,,,,,,,,,,43.4,994.2,-511.1,-6.4,75.4,-825.2,0
predicted,500.3,,,,,,,,,,42.7,981.5,-514.7,-6.4,75.4,-825.2,0
predicted,505.3,,,,,,,,,,42.1,968.7,-518.6,-6.4,75.4,-825.2,0
predicted,510.3,,,,,,,,,,41.4,956.0,-522.7,-6.4,75.4,-825.2,0
predicted,515.3,,,,,,,,,,40.7,943.3,-527.0,-6.4,75.4,-825.2,0
predicted,520.3,,,,,,,,,,40.0,930.6,-531.6,-6.4,75.4,-825.2,0
predicted,525.3,,,,,,,,,,39.3,918.0,-536.4,-6.4,75.4,-825.2,0
predicted,530.3,,,,,,,,,,38.6,905.4,-541.4,-6.4,75.4,-825.2,0
predicted,535.3,,,,,,,,,,37.9,892.9,-546.6,-6.4,75.4,-825.2,0
predicted,540.3,,,,,,,,,,37.3,880.3,-552.1,-6.4,75.4,-825.2,0
predicted,545.3,,,,,,,,,,36.6,867.8,-557.9,-6.4,75.4,-825.2,0
predicted,550.3,,,,,,,,,,35.9,855.3,-563.8,-6.4,75.4,-825.2,0
predicted,555.3,,,,,,,,,,35.2,842.9,-570.0,-6.4,75.4,-825.2,0
predicted,560.3,,,,,,,,,,34.6,830.5,-576.4,-6.4,75.4,-825.2,0
predicted,565.3,,,,,,,,,,33.9,818.1,-583.1,-6.4,75.4,-825.2,0
predicted,570.3,,,,,,,,,,33.2,805.8,-589.9,-6.4,75.4,-825.2,0
predicted,575.3,,,,,,,,,,32.5,793.4,-597.0,-6.4,75.4,-825.2,0
predicted,580.3,,,,,,,,,,31.9,781.2,-604.4,-6.4,75.4,-825.2,0
predicted,585.3,,,,,,,,,,31.2,768.9,-611.9,-6.4,75.4,-825.2,0
predicted,590.3,,,,,,,,,,30.6,756.7,-619.7,-6.4,75.4,-825.2,0
predicted,595.3,,,,,,,,,,29.9,744.5,-627.7,-6.4,75.4,-825.2,0
predicted,600.3,,,,,,,,,,29.2,732.3,-635.9,-6.4,75.4,-825.2,0
predicted,605.3,,,,,,,,,,28.6,720.2,-644.4,-6.4,75.4,-825.2,0
predicted,610.3,,,,,,,,,,27.9,708.1,-653.1,-6.4,75.4,-825.2,0
predicted,615.3,,,,,,,,,,27.3,696.1,-662.0,-6.4,75.4,-825.2,0
predicted,620.3,,,,,,,,,,26.6,684.0,-671.1,-6.4,75.4,-825.2,0
predicted,625.3,,,,,,,,,,26.0,672.0,-680.4,-6.4,75.4,-825.2,0
predicted,630.3,,,,,,,,,,25.3,660.1,-690.0,-6.4,75.4,-825.2,0
predicted,635.3,,,,,,,,,,24.7,648.1,-699.8,-6.4,75.4,-825.2,0
predicted,640.3,,,,,,,,,,24.0,636.2,-709.8,-6.4,75.4,-825.2,0
predicted,645.3,,,,,,,,,,23.4,624.4,-720.0,-6.4,75.4,-825.2,0
predicted,650.3,,,,,,,,,,22.7,612.6,-730.4,-6.4,75.4,-825.2,0
predicted,655.3,,,,,,,,,,22.1,600.8,-741.1,-6.4,75.4,-825.2,0
predicted,660.3,,,,,,,,,,21.5,589.0,-751.9,-6.4,75.4,-825.2,0
predicted,665.3,,,,,,,,,,20.8,577.3,-763.0,-6.4,75.4,-825.2,0
predicted,670.3,,,,,,,,,,20.2,565.6,-774.3,-6.4,75.4,-825.2,0
predicted,675.3,,,,,,,,,,19.6,553.9,-785.8,-6.4,75.4,-825.2,0
predicted,680.3,,,,,,,,,,18.9,542.3,-797.5,-6.4,75.4,-825.2,0
predicted,685.3,,,,,,,,,,18.3,530.7,-809.4,-6.4,75.4,-825.2,0
predicted,690.3,,,,,,,,,,17.7,519.1,-821.5,-6.4,75.4,-825.2,0
predicted,695.3,,,,,,,,,,17.0,507.6,-833.9,-6.4,75.4,-825.2,0
predicted,700.3,,,,,,,,,,16.4,496.1,-846.4,-6.4,75.4,-825.2,0
predicted,705.3,,,,,,,,,,15.8,484.7,-859.2,-6.4,75.4,-825.2,0
predicted,710.3,,,,,,,,,,15.2,473.3,-872.1,-6.4,75.4,-825.2,0
predicted,715.3,,,,,,,,,,14.6,461.9,-885.3,-6.4,75.4,-825.2,0
predicted,720.3,,,,,,,,,,13.9,450.5,-898.7,-6.4,75.4,-825.2,0
predicted,725.3,,,,,,,,,,13.3,439.2,-912.2,-6.4,75.4,-825.2,0
predicted,730.3,,,,,,,,,,12.7,428.0,-926.0,-6.4,75.4,-825.2,0
predicted,735.3,,,,,,,,,,12.1,416.7,-940.0,-6.4,75.4,-825.2,0
predicted,740.3,,,,,,,,,,11.5,405.5,-954.2,-6.4,75.4,-825.2,0
predicted,745.3,,,,,,,,,,10.9,394.4,-968.5,-6.4,75.4,-825.2,0
predicted,750.3,,,,,,,,,,10.3,383.2,-983.1,-6.4,75.4,-825.2,0
predicted,755.3,,,,,,,,,,9.7,372.1,-997.9,-6.4,75.4,-825.2,0
predicted,760.3,,,,,,,,,,9.1,361.1,-1012.9,-6.4,75.4,-825.2,0
predicted,765.3,,,,,,,,,,8.5,350.1,-1028.0,-6.4,75.4,-825.2,0
predicted,770.3,,,,,,,,,,7.9,339.1,-1043.4,-6.4,75.4,-825.2,0
predicted,775.3,,,,,,,,,,7.3,328.1,-1058.9,-6.4,75.4,-825.2,0
predicted,780.3,,,,,,,,,,6.7,317.2,-1074.7,-6.4,75.4,-825.2,0
predicted,785.3,,,,,,,,,,6.1,306.4,-1090.6,-6.4,75.4,-825.2,0
predicted,790.3,,,,,,,,,,5.5,295.5,-1106.7,-6.4,75.4,-825.2,0
predicted,795.3,,,,,,,,,,5.0,285.8,-1097.8,-6.4,75.4,-825.2,1
predicted,800.3,,,,,,,,,,4.5,276.4,-1082.9,-6.4,75.4,-825.2,1
predicted,805.3,,,,,,,,,,4.0,266.9,-1068.2,-6.4,75.4,-825.2,1
predicted,810.3,,,,,,,,,,3.5,257.6,-1053.8,-6.4,75.4,-825.2,1
predicted,815.3,,,,,,,,,,3.0,248.2,-1039.7,-6.4,75.4,-825.2,1
predicted,820.3,,,,,,,,,,2.5,238.9,-1025.9,-6.4,75.4,-825.2,1
predicted,825.3,,,,,,,,,,2.0,229.6,-1012.4,-6.4,75.4,-825.2,1
predicted,830.3,,,,,,,,,,1.5,220.3,-999.2,-6.4,75.4,-825.2,1
predicted,835.3,,,,,,,,,,1.0,211.1,-986.2,-6.4,75.4,-825.2,1
predicted,840.3,,,,,,,,,,0.5,201.9,-973.6,-6.4,75.4,-825.2,1
predicted,845.3,,,,,,,,,,-0.0,192.7,-961.2,-6.4,75.4,-825.2,1
predicted,850.3,,,,,,,,,,-0.5,183.5,-949.1,-6.4,75.4,-825.2,1
predicted,855.3,,,,,,,,,,-1.0,174.4,-937.3,-6.4,75.4,-825.2,1
predicted,860.3,,,,,,,,,,-1.5,165.3,-925.7,-6.4,75.4,-825.2,1
predicted,865.3,,,,,,,,,,-2.0,156.2,-914.4,-6.4,75.4,-825.2,1
predicted,870.3,,,,,,,,,,-2.5,147.1,-903.4,-6.4,75.4,-825.2,1
predicted,875.3,,,,,,,,,,-3.0,138.1,-892.7,-6.4,75.4,-825.2,1
predicted,880.3,,,,,,,,,,-3.5,129.0,-882.3,-6.4,75.4,-825.2,1
predicted,885.3,,,,,,,,,,-4.0,120.0,-872.1,-6.4,75.4,-825.2,1
predicted,890.3,,,,,,,,,,-4.5,111.1,-862.2,-6.4,75.4,-825.2,1
predicted,895.3,,,,,,,,,,-5.0,102.1,-852.5,-6.4,75.4,-825.2,1
predicted,900.3,,,,,,,,,,-5.4,93.2,-843.2,-6.4,75.4,-825.2,1
predicted,905.3,,,,,,,,,,-5.9,84.3,-834.1,-6.4,75.4,-825.2,1
predicted,910.3,,,,,,,,,,-6.4,75.4,-825.2,-6.4,75.4,-825.2,1
predicted,915.3,,,,,,,,,,-6.9,66.5,-816.6,-6.4,75.4,-825.2,1
predicted,920.3,,,,,,,,,,-7.4,57.7,-808.3,-6.4,75.4,-825.2,1
predicted,925.3,,,,,,,,,,-7.8,48.8,-800.3,-6.4,75.4,-825.2,1
predicted,930.3,,,,,,,,,,-8.3,40.0,-792.5,-6.4,75.4,-825.2,1
predicted,935.3,,,,,,,,,,-8.8,31.2,-785.0,-6.4,75.4,-825.2,1
predicted,940.3,,,,,,,,,,-9.3,22.4,-777.7,-6.4,75.4,-825.2,1
predicted,945.3,,,,,,,,,,-9.8,13.7,-770.7,-6.4,75.4,-825.2,1
predicted,950.3,,,,,,,,,,-10.2,4.9,-764.0,-6.4,75.4,-825.2,1
predicted,955.3,,,,,,,,,,-10.7,-3.8,-757.5,-6.4,75.4,-825.2,1
predicted,960.3,,,,,,,,,,-11.2,-12.5,-751.3,-6.4,75.4,-825.2,1
predicted,965.3,,,,,,,,,,-11.6,-21.2,-745.3,-6.4,75.4,-825.2,1
predicted,970.3,,,,,,,,,,-12.1,-29.9,-739.6,-6.4,75.4,-825.2,1
predicted,975.3,,,,,,,,,,-12.6,-38.5,-734.1,-6.4,75.4,-825.2,1
predicted,980.3,,,,,,,,,,-13.0,-47.2,-728.9,-6.4,75.4,-825.2,1
predicted,985.3,,,,,,,,,,-13.5,-55.8,-724.0,-6.4,75.4,-825.2,1
predicted,990.3,,,,,,,,,,-14.0,-64.4,-719.3,-6.4,75.4,-825.2,1
predicted,995.3,,,,,,,,,,-14.5,-73.0,-714.9,-6.4,75.4,-825.2,1
predicted,1000.3,,,,,,,,,,-14.9,-81.6,-710.7,-6.4,75.4,-825.2,1
predicted,1005.3,,,,,,,,,,-15.4,-90.1,-706.7,-6.4,75.4,-825.2,1
predicted,1010.3,,,,,,,,,,-15.8,-98.7,-703.1,-6.4,75.4,-825.2,1
predicted,1015.3,,,,,,,,,,-16.3,-107.2,-699.6,-6.4,75.4,-825.2,1
predicted,1020.3,,,,,,,,,,-16.8,-115.7,-696.5,-6.4,75.4,-825.2,1
predicted,1025.3,,,,,,,,,,-17.2,-124.2,-693.5,-6.4,75.4,-825.2,1
predicted,1030.3,,,,,,,,,,-17.7,-132.7,-690.9,-6.4,75.4,-825.2,1
predicted,1035.3,,,,,,,,,,-18.2,-141.2,-688.4,-6.4,75.4,-825.2,1
predicted,1040.3,,,,,,,,,,-18.6,-149.7,-686.2,-6.4,75.4,-825.2,1
predicted,1045.3,,,,,,,,,,-19.1,-158.1,-684.3,-6.4,75.4,-825.2,1
predicted,1050.3,,,,,,,,,,-19.5,-166.6,-682.6,-6.4,75.4,-825.2,1
predicted,1055.3,,,,,,,,,,-20.0,-175.0,-681.2,-6.4,75.4,-825.2,1
predicted,1060.3,,,,,,,,,,-20.4,-183.4,-680.0,-6.4,75.4,-825.2,1
predicted,1065.3,,,,,,,,,,-20.9,-191.8,-679.1,-6.4,75.4,-825.2,1
predicted,1070.3,,,,,,,,,,-21.4,-200.2,-678.4,-6.4,75.4,-825.2,1
predicted,1075.3,,,,,,,,,,-21.8,-208.6,-677.9,-6.4,75.4,-825.2,1
predicted,1080.3,,,,,,,,,,-22.3,-216.9,-677.7,-6.4,75.4,-825.2,1
predicted,1085.3,,,,,,,,,,-22.7,-225.3,-677.8,-6.4,75.4,-825.2,1
predicted,1090.3,,,,,,,,,,-23.2,-233.6,-678.1,-6.4,75.4,-825.2,1
predicted,1095.3,,,,,,,,,,-23.6,-242.0,-678.6,-6.4,75.4,-825.2,1
predicted,1100.3,,,,,,,,,,-24.1,-250.3,-679.4,-6.4,75.4,-825.2,1
predicted,1105.3,,,,,,,,,,-24.5,-258.6,-680.4,-6.4,75.4,-825.2,1
predicted,1110.3,,,,,,,,,,-25.0,-266.9,-681.7,-6.4,75.4,-825.2,1
