throw_id,frame_idx,timestamp_s,dt_ms,cam_x,cam_y,cam_z,rob_x,rob_y,rob_z,accepted,reject_reason,disparity,reproj_err,kf_pos_x,kf_pos_y,kf_pos_z,vel_x,vel_y,vel_z,kf_ready,kf_updates,buf_size,pred_x,pred_y,pred_z,pred_t_ms,pred_vx,pred_vy,pred_vz,confidence,spread_mm,hit_ratio,clamped,clamp_dist,bounces
93,20,1219943.424235,,,,,,,,,,,,-575.3,760.5,-761.5,-245.6,-4229.3,-3043.5,True,10,10,-611.0,162.1,-1009.3,155.0,-210.4,-3623.5,3000.5,1.0,0.0,1.0,False,,0
93,21,1219943.488415,,,,,,,,,,,,-575.3,760.5,-761.5,-245.6,-4229.3,-3043.5,True,10,10,-611.0,162.1,-1009.3,155.0,-210.4,-3623.5,3000.5,1.0,0.0,1.0,False,,0
93,22,1219943.504929,,,,,,,,,,,,-575.3,760.5,-761.5,-245.6,-4229.3,-3043.5,True,10,10,,,,,,,,,,,,,0
93,23,1219943.5363,,,,,,,,,epipolar(dy=23px),303.8,,-575.3,760.5,-761.5,-245.6,-4229.3,-3043.5,True,10,10,,,,,,,,,,,,,0
93,24,1219943.555664,195.15,-99.07,-7.44,317.33,-620.7,108.6,-956.4,True,,122.6,0.1,-620.7,108.6,-956.4,,,,False,1,1,,,,,,,,,,,,,0
93,25,1219943.583082,27.42,-106.39,-13.27,325.78,-661.4,-3.2,-914.6,True,,119.3,1.0,-661.4,-3.2,-914.6,,,,False,2,2,,,,,,,,,,,,,0
93,26,1219943.601453,18.37,-109.68,-17.96,326.92,-659.6,-42.1,-871.0,True,,118.8,0.1,-665.1,-49.0,-874.3,,,,False,3,3,,,,,,,,,,,,,0
93,27,1219943.617336,15.88,-114.05,-22.51,329.39,-663.4,-96.9,-831.4,True,,117.8,0.0,-675.8,-104.9,-842.6,,,,False,4,4,,,,,,,,,,,,,0
93,28,1219943.649831,32.5,-117.52,-26.4,330.58,-660.2,-136.8,-795.9,True,,117.3,0.3,-687.0,-180.6,-800.2,,,,False,5,5,,,,,,,,,,,,,0
93,29,1219943.668627,18.8,-122.01,-29.99,333.92,-669.5,-196.0,-767.2,True,,116.0,0.5,-686.7,-218.8,-774.7,,,,False,6,6,,,,,,,,,,,,,0
93,30,1219943.694142,25.52,-126.44,-33.14,337.45,-680.2,-255.2,-743.0,True,,114.7,0.7,-691.7,-274.0,-748.0,-504.4,-2666.7,788.9,True,7,7,,,,,,,,,,,,,0
93,31,1219943.7135,19.36,-129.73,-35.53,338.23,-672.6,-289.9,-721.7,True,,114.4,0.3,-688.5,-309.6,-728.8,-361.2,-2489.8,662.7,True,8,8,,,,,,,,,,,,,0
93,32,1219943.729435,15.94,-133.3,-37.62,339.79,-669.8,-330.5,-704.6,True,,113.8,0.2,-684.7,-341.9,-713.6,-262.0,-2413.8,566.7,True,9,9,,,,,,,,,,,,,0
93,33,1219943.762433,33.0,-139.2,-40.15,347.52,-707.6,-423.0,-693.6,True,,111.2,0.3,-699.5,-422.2,-697.4,-317.4,-2419.2,268.8,True,10,10,,,,,,,,,,,,,0
93,34,1219943.782586,20.15,-144.23,-41.58,352.7,-727.1,-493.8,-689.2,True,,109.5,0.0,-714.1,-479.8,-692.1,-386.0,-2493.3,86.3,True,10,10,,,,,,,,,,,,,0
93,35,1219943.806702,24.12,-144.45,-41.49,347.71,-683.6,-470.2,-682.3,True,,111.0,0.3,-708.6,-514.0,-688.9,-270.0,-2290.4,-119.4,True,10,10,,,,,,,,,,,,,0
93,36,1219943.825913,,,,,,,,,epipolar(dy=50px),7.1,,-708.6,-514.0,-688.9,-270.0,-2290.4,-119.4,True,10,10,,,,,,,,,,,,,0
93,37,1219943.842472,,,,,,,,,epipolar(dy=85px),16.7,,-708.6,-514.0,-688.9,-270.0,-2290.4,-119.4,True,10,10,,,,,,,,,,,,,0
93,38,1219943.874066,,,,,,,,,epipolar(dy=89px),183.8,,-708.6,-514.0,-688.9,-270.0,-2290.4,-119.4,True,10,10,,,,,,,,,,,,,0
93,39,1219943.893734,,,,,,,,,epipolar(dy=132px),65.7,,-708.6,-514.0,-688.9,-270.0,-2290.4,-119.4,True,10,10,,,,,,,,,,,,,0
93,40,1219943.912632,,,,,,,,,epipolar(dy=126px),67.4,,-708.6,-514.0,-688.9,-270.0,-2290.4,-119.4,True,10,10,,,,,,,,,,,,,0
93,41,1219943.937249,,,,,,,,,epipolar(dy=206px),115.9,,-708.6,-514.0,-688.9,-270.0,-2290.4,-119.4,True,10,10,,,,,,,,,,,,,0
93,42,1219943.95343,,,,,,,,,epipolar(dy=206px),116.6,,-708.6,-514.0,-688.9,-270.0,-2290.4,-119.4,True,10,10,,,,,,,,,,,,,0
93,43,1219943.981603,,,,,,,,,epipolar(dy=207px),117.0,,-708.6,-514.0,-688.9,-270.0,-2290.4,-119.4,True,10,10,,,,,,,,,,,,,0
93,44,1219944.002704,,,,,,,,,epipolar(dy=207px),117.2,,-708.6,-514.0,-688.9,-270.0,-2290.4,-119.4,True,10,10,,,,,,,,,,,,,0
93,45,1219944.019394,,,,,,,,,,,,-708.6,-514.0,-688.9,-270.0,-2290.4,-119.4,True,10,10,,,,,,,,,,,,,0
93,46,1219944.048543,,,,,,,,,epipolar(dy=75px),110.6,,-708.6,-514.0,-688.9,-270.0,-2290.4,-119.4,True,10,10,,,,,,,,,,,,,0
93,47,1219944.065165,258.46,-170.26,-14.98,299.2,-107.0,-415.3,-873.7,True,,127.5,3.8,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,48,1219944.094442,,,,,,,,,epipolar(dy=38px),79.8,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,49,1219944.116061,,,,,,,,,epipolar(dy=40px),80.6,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,50,1219944.132763,,,,,,,,,epipolar(dy=171px),80.8,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,51,1219944.161141,,,,,,,,,epipolar(dy=172px),80.4,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,52,1219944.17743,,,,,,,,,epipolar(dy=173px),79.3,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,53,1219944.206932,,,,,,,,,epipolar(dy=173px),79.1,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,54,1219944.228597,,,,,,,,,epipolar(dy=173px),78.9,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,55,1219944.245058,,,,,,,,,,,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,56,1219944.272051,,,,,,,,,epipolar(dy=174px),78.1,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,57,1219944.28962,,,,,,,,,,,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,58,1219944.304872,,,,,,,,,epipolar(dy=170px),77.2,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,59,1219944.340793,,,,,,,,,epipolar(dy=207px),109.1,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,60,1219944.357954,,,,,,,,,epipolar(dy=207px),108.8,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,61,1219944.380575,,,,,,,,,,,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,62,1219944.400284,,,,,,,,,,,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,63,1219944.416137,,,,,,,,,,,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,64,1219944.452084,,,,,,,,,,,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,65,1219944.467734,,,,,,,,,epipolar(dy=208px),107.5,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,66,1219944.494093,,,,,,,,,epipolar(dy=148px),125.7,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,67,1219944.512598,,,,,,,,,epipolar(dy=208px),106.1,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,68,1219944.528608,,,,,,,,,epipolar(dy=217px),106.7,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,69,1219944.563658,,,,,,,,,,,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,70,1219944.580308,,,,,,,,,epipolar(dy=217px),106.5,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,71,1219944.60626,,,,,,,,,,,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,72,1219944.624528,,,,,,,,,,,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,73,1219944.675667,,,,,,,,,,,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
93,74,1219944.706227,,,,,,,,,,,,-107.0,-415.3,-873.7,,,,False,1,1,,,,,,,,,,,,,0
