source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,1012.6,-2365.5,1459.5,-165.2,-1476.6,1738.6,-263.2,515.7,-891.7,-1314.5,,,,,,,0
measured,1030.7,,,,-1476.6,1738.6,-263.2,515.7,-891.7,-1314.5,,,,,,,0
measured,1045.0,,,,-1476.6,1738.6,-263.2,515.7,-891.7,-1314.5,,,,,,,0
measured,1063.2,,,,-1476.6,1738.6,-263.2,515.7,-891.7,-1314.5,,,,,,,0
measured,1091.2,,,,-1476.6,1738.6,-263.2,515.7,-891.7,-1314.5,,,,,,,0
measured,1123.6,,,,-1476.6,1738.6,-263.2,515.7,-891.7,-1314.5,,,,,,,0
measured,1155.5,,,,-1476.6,1738.6,-263.2,515.7,-891.7,-1314.5,,,,,,,0
measured,1166.1,,,,-1476.6,1738.6,-263.2,515.7,-891.7,-1314.5,,,,,,,0
measured,1196.7,,,,-1476.6,1738.6,-263.2,515.7,-891.7,-1314.5,,,,,,,0
measured,1213.4,,,,-1476.6,1738.6,-263.2,515.7,-891.7,-1314.5,,,,,,,0
measured,1228.8,-2129.5,1267.4,-179.4,-1476.6,1738.6,-263.2,515.7,-891.7,-1314.5,,,,,,,0
measured,1246.2,,,,-1476.6,1738.6,-263.2,515.7,-891.7,-1314.5,,,,,,,0
measured,1276.8,-1586.8,1485.5,-212.1,-1586.8,1485.5,-212.1,,,,,,,,,,0
measured,1297.8,-1501.2,1504.5,-223.1,-1501.2,1504.5,-223.1,,,,,,,,,,0
measured,1310.9,-1410.6,1528.3,-225.9,-1410.6,1528.3,-226.0,,,,,,,,,,0
measured,1326.7,,,,-1410.6,1528.3,-226.0,,,,,,,,,,0
measured,1337.3,,,,-1410.6,1528.3,-226.0,,,,,,,,,,0
measured,1347.6,,,,-1410.6,1528.3,-226.0,,,,,,,,,,0
measured,1365.9,,,,-1410.6,1528.3,-226.0,,,,,,,,,,0
measured,1379.8,,,,-1410.6,1528.3,-226.0,,,,,,,,,,0
measured,1394.8,,,,-1410.6,1528.3,-226.0,,,,,,,,,,0
measured,1411.5,-1627.0,1311.3,-195.2,-1626.7,1311.5,-195.3,,,,,,,,,,0
measured,1475.7,,,,-1626.7,1311.5,-195.3,,,,,,,,,,0
measured,1492.3,,,,-1626.7,1311.5,-195.3,,,,,,,,,,0
measured,1508.8,,,,-1626.7,1311.5,-195.3,,,,,,,,,,0
measured,1527.4,,,,-1626.7,1311.5,-195.3,,,,,,,,,,0
measured,1541.2,,,,-1626.7,1311.5,-195.3,,,,,,,,,,0
measured,1555.6,,,,-1626.7,1311.5,-195.3,,,,,,,,,,0
measured,1580.7,,,,-1626.7,1311.5,-195.3,,,,,,,,,,0
measured,1599.6,,,,-1626.7,1311.5,-195.3,,,,,,,,,,0
measured,1613.7,,,,-1626.7,1311.5,-195.3,,,,,,,,,,0
measured,1630.6,,,,-1626.7,1311.5,-195.3,,,,,,,,,,0
measured,1646.0,,,,-1626.7,1311.5,-195.3,,,,,,,,,,0
measured,1661.6,,,,-1626.7,1311.5,-195.3,,,,,,,,,,0
measured,1680.6,-526.5,1546.7,-1000.1,-526.5,1546.7,-1000.1,,,,,,,,,,0
measured,1695.0,-527.4,1546.2,-1003.8,-527.4,1546.2,-1003.8,,,,,,,,,,0
measured,1708.9,,,,-527.4,1546.2,-1003.8,,,,,,,,,,0
measured,1923.3,,,,-527.4,1546.2,-1003.8,,,,,,,,,,0
measured,1939.6,,,,-527.4,1546.2,-1003.8,,,,,,,,,,0
measured,1955.6,,,,-527.4,1546.2,-1003.8,,,,,,,,,,0
measured,1967.4,,,,-527.4,1546.2,-1003.8,,,,,,,,,,0
measured,1984.4,,,,-527.4,1546.2,-1003.8,,,,,,,,,,0
measured,1998.2,,,,-527.4,1546.2,-1003.8,,,,,,,,,,0
measured,2014.8,,,,-527.4,1546.2,-1003.8,,,,,,,,,,0
measured,2030.0,,,,-527.4,1546.2,-1003.8,,,,,,,,,,0
measured,2046.2,,,,-527.4,1546.2,-1003.8,,,,,,,,,,0
measured,2109.0,,,,-527.4,1546.2,-1003.8,,,,,,,,,,0
measured,2144.7,,,,-527.4,1546.2,-1003.8,,,,,,,,,,0
