source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,701.7,-309.8,24.6,-904.7,-402.4,693.0,-1000.5,23.1,-2032.9,-2664.3,,,,,,,0
measured,715.9,-457.7,537.7,-911.7,-457.1,538.9,-910.2,-4.2,-1916.1,-2699.4,,,,,,,0
measured,734.3,-479.6,494.8,-901.3,-479.6,494.8,-901.3,,,,,,,,,,1
measured,749.6,-1437.5,-810.0,-1131.1,-479.6,494.8,-901.3,,,,,,,,,,1
measured,768.6,-489.2,433.7,-882.6,-489.2,433.7,-882.6,-586.3,-2018.9,380.4,,,,,,,1
measured,784.7,-489.7,414.5,-876.1,-489.9,414.3,-876.2,-552.0,-1964.5,226.0,,,,,,,1
measured,801.2,-493.7,387.3,-870.9,-493.2,388.4,-871.1,-521.5,-1920.1,75.2,,,,,,,1
measured,818.0,-492.3,366.6,-867.6,-493.2,366.0,-868.0,-482.5,-1867.6,-73.0,,,,,,,1
measured,834.0,-496.7,340.0,-868.8,-495.9,341.2,-868.6,-452.3,-1826.1,-215.6,,,,,,,1
measured,854.1,63.2,858.9,-733.1,-495.9,341.2,-868.6,-452.3,-1826.1,-215.6,,,,,,,1
measured,868.6,-163.4,498.3,-782.2,-205.0,472.6,-794.0,174.6,-1416.5,-362.5,,,,,,,1
measured,884.6,,,,-205.0,472.6,-794.0,174.6,-1416.5,-362.5,,,,,,,1
measured,899.4,3.3,795.8,-749.1,12.9,772.5,-746.7,826.0,-623.7,-465.9,,,,,,,1
measured,916.5,13.2,821.5,-745.2,44.8,850.7,-739.7,1193.7,-105.9,-495.8,,,,,,,1
measured,936.6,-472.2,378.1,-851.5,44.8,850.7,-739.7,1193.7,-105.9,-495.8,,,,,,,1
measured,953.4,-449.6,418.0,-842.5,44.8,850.7,-739.7,1193.7,-105.9,-495.8,,,,,,,1
measured,969.0,,,,44.8,850.7,-739.7,1193.7,-105.9,-495.8,,,,,,,1
measured,983.2,,,,44.8,850.7,-739.7,1193.7,-105.9,-495.8,,,,,,,1
measured,1000.4,,,,44.8,850.7,-739.7,1193.7,-105.9,-495.8,,,,,,,1
measured,1018.6,,,,44.8,850.7,-739.7,1193.7,-105.9,-495.8,,,,,,,1
measured,1034.2,,,,44.8,850.7,-739.7,1193.7,-105.9,-495.8,,,,,,,1
measured,1050.5,,,,44.8,850.7,-739.7,1193.7,-105.9,-495.8,,,,,,,1
measured,1066.3,,,,44.8,850.7,-739.7,1193.7,-105.9,-495.8,,,,,,,1
measured,1097.8,-358.3,542.2,-816.3,-358.3,542.2,-816.3,,,,,,,,,,0
measured,1114.9,-369.6,734.8,-1037.9,-358.3,542.2,-816.3,,,,,,,,,,0
measured,1132.6,-357.5,766.4,-1061.3,-357.5,766.4,-1061.3,,,,,,,,,,0
measured,1148.6,-359.8,784.6,-1094.5,-359.8,784.6,-1094.5,,,,,,,,,,0
measured,1164.2,-349.1,810.7,-1106.4,-349.3,811.9,-1108.0,,,,,,,,,,0
measured,1182.3,-340.8,827.5,-1082.0,-340.3,829.9,-1088.5,188.4,3193.2,-3494.9,,,,,,,0
measured,1199.4,-340.6,834.2,-1060.3,-338.2,838.6,-1066.5,201.3,2594.3,-2613.9,,,,,,,0
measured,1217.1,-337.2,846.1,-1041.1,-337.2,846.1,-1041.1,,,,,,,,,,1
measured,1232.3,-335.8,854.7,-1022.1,-335.8,854.7,-1022.1,177.0,620.0,886.2,,,,,,,1
measured,1248.6,,,,-335.8,854.7,-1022.1,177.0,620.0,886.2,,,,,,,1
measured,1265.9,,,,-335.8,854.7,-1022.1,177.0,620.0,886.2,,,,,,,1
measured,1281.0,,,,-335.8,854.7,-1022.1,177.0,620.0,886.2,,,,,,,1
measured,1297.1,,,,-335.8,854.7,-1022.1,177.0,620.0,886.2,,,,,,,1
measured,1312.8,663.0,1627.0,-646.1,-335.8,854.7,-1022.1,177.0,620.0,886.2,,,,,,,1
measured,1328.6,673.0,1637.0,-644.0,-335.8,854.7,-1022.1,177.0,620.0,886.2,,,,,,,1
measured,1344.4,684.2,1647.9,-642.2,-335.8,854.7,-1022.1,177.0,620.0,886.2,,,,,,,1
measured,1359.3,688.2,1653.4,-641.6,688.2,1653.4,-641.6,,,,,,,,,,0
measured,1375.5,691.7,1659.6,-640.8,691.7,1659.6,-640.8,,,,,,,,,,0
measured,1389.9,697.9,1669.9,-639.5,697.9,1669.9,-639.5,,,,,,,,,,0
measured,1404.9,705.7,1679.9,-638.9,705.6,1679.8,-639.0,,,,,,,,,,0
measured,1425.7,-270.0,1012.9,-971.6,705.6,1679.8,-639.0,,,,,,,,,,0
measured,1441.0,-261.9,1030.4,-980.9,705.6,1679.8,-639.0,,,,,,,,,,0
measured,1458.0,-264.8,1032.3,-1000.2,705.6,1679.8,-639.0,,,,,,,,,,0
measured,1473.9,-264.8,1037.2,-1020.1,705.6,1679.8,-639.0,,,,,,,,,,0
measured,1490.2,-254.8,1053.9,-1035.8,705.6,1679.8,-639.0,,,,,,,,,,0
measured,1505.9,-256.8,1058.5,-1057.3,705.6,1679.8,-639.0,,,,,,,,,,0
measured,1519.5,-226.1,1097.2,-1080.5,705.6,1679.8,-639.0,,,,,,,,,,0
measured,1534.8,-220.1,1109.3,-1106.4,-220.1,1109.3,-1106.4,,,,,,,,,,0
measured,1550.3,-214.7,1121.1,-1098.2,-214.7,1121.1,-1098.2,,,,,,,,,,0
measured,1563.9,-213.4,1129.7,-1080.7,-213.4,1129.7,-1080.8,,,,,,,,,,0
measured,1581.5,-203.5,1144.5,-1061.3,-203.6,1144.5,-1061.5,,,,,,,,,,0
measured,1597.2,-198.0,1152.4,-1046.0,-197.4,1153.3,-1046.2,355.3,698.4,702.5,,,,,,,0
measured,1611.7,-194.3,1160.2,-1033.7,-193.2,1161.1,-1033.9,347.5,665.0,614.4,,,,,,,0
measured,1627.2,-194.6,1166.1,-1023.1,-192.2,1167.5,-1023.2,305.4,622.1,497.7,,,,,,,0
measured,1642.8,-178.4,1188.3,-1007.9,-181.9,1184.0,-1010.3,348.0,669.5,405.1,,,,,,,0
measured,1661.9,-181.0,1189.0,-1004.9,-178.8,1191.9,-1003.6,327.8,639.1,234.9,,,,,,,0
measured,1677.2,-169.1,1204.3,-997.8,-171.0,1203.0,-998.5,341.6,643.3,109.8,,,,,,,0
measured,1692.0,-163.0,1217.8,-995.3,-163.7,1216.0,-995.7,351.5,655.9,-16.3,,,,,,,0
measured,1706.2,-161.1,1224.6,-998.7,-159.8,1225.4,-997.5,349.5,656.6,-148.8,,,,,,,0
measured,1721.1,-156.3,1233.2,-1002.3,-155.6,1234.2,-1001.6,347.0,653.6,-290.3,,,,,,,0
measured,1740.0,-142.1,1249.7,-1003.4,-144.3,1248.7,-1005.1,358.3,657.5,-458.4,,,,,,,0
measured,1754.5,-151.0,1249.6,-1021.4,-146.3,1252.9,-1018.0,343.3,644.5,-604.4,,,,,,,0
measured,1769.6,-140.6,1262.5,-1031.7,-141.6,1261.9,-1031.2,341.5,636.9,-732.1,,,,,,,0
measured,1785.7,-138.7,1268.6,-1042.9,-138.4,1269.3,-1044.3,334.2,624.9,-886.3,,,,,,,0
measured,1801.8,-127.5,1284.3,-1056.2,-129.9,1282.1,-1057.9,330.6,621.7,-1036.4,,,,,,,0
measured,1820.5,-121.1,1295.7,-1070.5,-121.5,1295.3,-1072.8,332.8,622.6,-1199.9,,,,,,,0
measured,1835.1,-111.7,1307.7,-1087.9,-112.9,1306.9,-1088.1,342.3,625.1,-1326.3,,,,,,,0
measured,1851.9,-117.4,1311.2,-1110.9,-113.3,1313.8,-1110.1,330.6,612.9,-1471.6,,,,,,,0
measured,1867.3,-111.0,1322.4,-1104.9,-110.7,1322.4,-1114.0,312.7,597.5,-1562.5,,,,,,,0
measured,1882.6,-104.9,1334.8,-1088.2,-105.9,1333.5,-1101.9,315.0,607.0,-1586.7,,,,,,,0
measured,1899.1,-103.9,1342.1,-1074.1,-103.2,1342.7,-1084.2,296.6,593.7,-1580.1,,,,,,,0
measured,1913.2,-84.3,1369.3,-1049.1,-90.0,1362.8,-1059.8,313.1,617.8,-1496.8,,,,,,,0
measured,1929.1,-85.5,1375.3,-1040.6,-84.0,1376.4,-1042.3,320.4,639.2,-1401.1,,,,,,,0
measured,1947.6,-78.4,1388.4,-1031.4,-77.6,1389.9,-1030.1,324.6,657.8,-1297.9,,,,,,,0
measured,1962.9,-78.1,1397.4,-1025.2,-76.0,1399.0,-1024.0,321.3,672.7,-1155.8,,,,,,,0
predicted,308.0,,,,,,,,,,-431.2,1462.4,-683.9,-489.8,343.9,-802.8,0
predicted,313.0,,,,,,,,,,-431.9,1449.1,-684.9,-489.8,343.9,-802.8,0
predicted,318.0,,,,,,,,,,-432.6,1435.8,-686.1,-489.8,343.9,-802.8,0
predicted,323.0,,,,,,,,,,-433.3,1422.5,-687.5,-489.8,343.9,-802.8,0
predicted,328.0,,,,,,,,,,-434.0,1409.3,-689.2,-489.8,343.9,-802.8,0
predicted,333.0,,,,,,,,,,-434.7,1396.1,-691.1,-489.8,343.9,-802.8,0
predicted,338.0,,,,,,,,,,-435.4,1382.9,-693.3,-489.8,343.9,-802.8,0
predicted,343.0,,,,,,,,,,-436.1,1369.8,-695.7,-489.8,343.9,-802.8,0
predicted,348.0,,,,,,,,,,-436.8,1356.7,-698.4,-489.8,343.9,-802.8,0
predicted,353.0,,,,,,,,,,-437.4,1343.6,-701.2,-489.8,343.9,-802.8,0
predicted,358.0,,,,,,,,,,-438.1,1330.6,-704.4,-489.8,343.9,-802.8,0
predicted,363.0,,,,,,,,,,-438.8,1317.6,-707.7,-489.8,343.9,-802.8,0
predicted,368.0,,,,,,,,,,-439.5,1304.6,-711.3,-489.8,343.9,-802.8,0
predicted,373.0,,,,,,,,,,-440.2,1291.7,-715.2,-489.8,343.9,-802.8,0
predicted,378.0,,,,,,,,,,-440.8,1278.7,-719.2,-489.8,343.9,-802.8,0
predicted,383.0,,,,,,,,,,-441.5,1265.9,-723.5,-489.8,343.9,-802.8,0
predicted,388.0,,,,,,,,,,-442.2,1253.0,-728.1,-489.8,343.9,-802.8,0
predicted,393.0,,,,,,,,,,-442.9,1240.2,-732.9,-489.8,343.9,-802.8,0
predicted,398.0,,,,,,,,,,-443.5,1227.4,-737.9,-489.8,343.9,-802.8,0
predicted,403.0,,,,,,,,,,-444.2,1214.6,-743.1,-489.8,343.9,-802.8,0
predicted,408.0,,,,,,,,,,-444.9,1201.9,-748.6,-489.8,343.9,-802.8,0
predicted,413.0,,,,,,,,,,-445.5,1189.2,-754.3,-489.8,343.9,-802.8,0
predicted,418.0,,,,,,,,,,-446.2,1176.6,-760.2,-489.8,343.9,-802.8,0
predicted,423.0,,,,,,,,,,-446.9,1163.9,-766.4,-489.8,343.9,-802.8,0
predicted,428.0,,,,,,,,,,-447.5,1151.3,-772.8,-489.8,343.9,-802.8,0
predicted,433.0,,,,,,,,,,-448.2,1138.8,-779.4,-489.8,343.9,-802.8,0
predicted,438.0,,,,,,,,,,-448.8,1126.2,-786.3,-489.8,343.9,-802.8,0
predicted,443.0,,,,,,,,,,-449.5,1113.7,-793.4,-489.8,343.9,-802.8,0
predicted,448.0,,,,,,,,,,-450.1,1101.3,-800.7,-489.8,343.9,-802.8,0
predicted,453.0,,,,,,,,,,-450.8,1088.8,-808.2,-489.8,343.9,-802.8,0
predicted,458.0,,,,,,,,,,-451.4,1076.4,-816.0,-489.8,343.9,-802.8,0
predicted,463.0,,,,,,,,,,-452.1,1064.1,-823.9,-489.8,343.9,-802.8,0
predicted,468.0,,,,,,,,,,-452.7,1051.7,-832.1,-489.8,343.9,-802.8,0
predicted,473.0,,,,,,,,,,-453.4,1039.4,-840.6,-489.8,343.9,-802.8,0
predicted,478.0,,,,,,,,,,-454.0,1027.2,-849.2,-489.8,343.9,-802.8,0
predicted,483.0,,,,,,,,,,-454.7,1014.9,-858.1,-489.8,343.9,-802.8,0
predicted,488.0,,,,,,,,,,-455.3,1002.7,-867.2,-489.8,343.9,-802.8,0
predicted,493.0,,,,,,,,,,-455.9,990.5,-876.5,-489.8,343.9,-802.8,0
predicted,498.0,,,,,,,,,,-456.6,978.4,-886.1,-489.8,343.9,-802.8,0
predicted,503.0,,,,,,,,,,-457.2,966.3,-895.8,-489.8,343.9,-802.8,0
predicted,508.0,,,,,,,,,,-457.9,954.2,-905.8,-489.8,343.9,-802.8,0
predicted,513.0,,,,,,,,,,-458.5,942.2,-916.0,-489.8,343.9,-802.8,0
predicted,518.0,,,,,,,,,,-459.1,930.2,-926.4,-489.8,343.9,-802.8,0
predicted,523.0,,,,,,,,,,-459.7,918.2,-937.0,-489.8,343.9,-802.8,0
predicted,528.0,,,,,,,,,,-460.4,906.3,-947.9,-489.8,343.9,-802.8,0
predicted,533.0,,,,,,,,,,-461.0,894.4,-958.9,-489.8,343.9,-802.8,0
predicted,538.0,,,,,,,,,,-461.6,882.5,-970.2,-489.8,343.9,-802.8,0
predicted,543.0,,,,,,,,,,-462.2,870.7,-981.7,-489.8,343.9,-802.8,0
predicted,548.0,,,,,,,,,,-462.8,858.9,-993.3,-489.8,343.9,-802.8,0
predicted,553.0,,,,,,,,,,-463.5,847.2,-1005.2,-489.8,343.9,-802.8,0
predicted,558.0,,,,,,,,,,-464.1,835.4,-1017.3,-489.8,343.9,-802.8,0
predicted,563.0,,,,,,,,,,-464.7,823.7,-1029.7,-489.8,343.9,-802.8,0
predicted,568.0,,,,,,,,,,-465.3,812.1,-1042.2,-489.8,343.9,-802.8,0
predicted,573.0,,,,,,,,,,-465.9,800.5,-1054.9,-489.8,343.9,-802.8,0
predicted,578.0,,,,,,,,,,-466.5,788.9,-1067.9,-489.8,343.9,-802.8,0
predicted,583.0,,,,,,,,,,-467.1,777.4,-1081.0,-489.8,343.9,-802.8,0
predicted,588.0,,,,,,,,,,-467.7,765.8,-1094.3,-489.8,343.9,-802.8,0
predicted,593.0,,,,,,,,,,-468.3,754.4,-1107.9,-489.8,343.9,-802.8,0
predicted,598.0,,,,,,,,,,-468.9,744.1,-1099.2,-489.8,343.9,-802.8,1
predicted,603.0,,,,,,,,,,-469.4,734.1,-1086.6,-489.8,343.9,-802.8,1
predicted,608.0,,,,,,,,,,-469.9,724.1,-1074.4,-489.8,343.9,-802.8,1
predicted,613.0,,,,,,,,,,-470.4,714.2,-1062.4,-489.8,343.9,-802.8,1
predicted,618.0,,,,,,,,,,-471.0,704.3,-1050.7,-489.8,343.9,-802.8,1
predicted,623.0,,,,,,,,,,-471.5,694.4,-1039.3,-489.8,343.9,-802.8,1
predicted,628.0,,,,,,,,,,-472.0,684.5,-1028.1,-489.8,343.9,-802.8,1
predicted,633.0,,,,,,,,,,-472.5,674.7,-1017.2,-489.8,343.9,-802.8,1
predicted,638.0,,,,,,,,,,-473.0,664.9,-1006.6,-489.8,343.9,-802.8,1
predicted,643.0,,,,,,,,,,-473.5,655.1,-996.3,-489.8,343.9,-802.8,1
predicted,648.0,,,,,,,,,,-474.0,645.3,-986.3,-489.8,343.9,-802.8,1
predicted,653.0,,,,,,,,,,-474.6,635.6,-976.5,-489.8,343.9,-802.8,1
predicted,658.0,,,,,,,,,,-475.1,625.8,-967.0,-489.8,343.9,-802.8,1
predicted,663.0,,,,,,,,,,-475.6,616.2,-957.7,-489.8,343.9,-802.8,1
predicted,668.0,,,,,,,,,,-476.1,606.5,-948.8,-489.8,343.9,-802.8,1
predicted,673.0,,,,,,,,,,-476.6,596.8,-940.1,-489.8,343.9,-802.8,1
predicted,678.0,,,,,,,,,,-477.1,587.2,-931.6,-489.8,343.9,-802.8,1
predicted,683.0,,,,,,,,,,-477.6,577.6,-923.4,-489.8,343.9,-802.8,1
predicted,688.0,,,,,,,,,,-478.1,568.0,-915.5,-489.8,343.9,-802.8,1
predicted,693.0,,,,,,,,,,-478.6,558.5,-907.9,-489.8,343.9,-802.8,1
predicted,698.0,,,,,,,,,,-479.1,548.9,-900.5,-489.8,343.9,-802.8,1
predicted,703.0,,,,,,,,,,-479.6,539.4,-893.4,-489.8,343.9,-802.8,1
predicted,708.0,,,,,,,,,,-480.1,529.9,-886.5,-489.8,343.9,-802.8,1
predicted,713.0,,,,,,,,,,-480.6,520.5,-879.9,-489.8,343.9,-802.8,1
predicted,718.0,,,,,,,,,,-481.1,511.0,-873.5,-489.8,343.9,-802.8,1
predicted,723.0,,,,,,,,,,-481.6,501.6,-867.4,-489.8,343.9,-802.8,1
predicted,728.0,,,,,,,,,,-482.1,492.2,-861.6,-489.8,343.9,-802.8,1
predicted,733.0,,,,,,,,,,-482.6,482.8,-856.0,-489.8,343.9,-802.8,1
predicted,738.0,,,,,,,,,,-483.1,473.4,-850.7,-489.8,343.9,-802.8,1
predicted,743.0,,,,,,,,,,-483.5,464.0,-845.7,-489.8,343.9,-802.8,1
predicted,748.0,,,,,,,,,,-484.0,454.7,-840.8,-489.8,343.9,-802.8,1
predicted,753.0,,,,,,,,,,-484.5,445.3,-836.3,-489.8,343.9,-802.8,1
predicted,758.0,,,,,,,,,,-485.0,436.0,-832.0,-489.8,343.9,-802.8,1
predicted,763.0,,,,,,,,,,-485.5,426.7,-827.9,-489.8,343.9,-802.8,1
predicted,768.0,,,,,,,,,,-486.0,417.5,-824.2,-489.8,343.9,-802.8,1
predicted,773.0,,,,,,,,,,-486.5,408.2,-820.6,-489.8,343.9,-802.8,1
predicted,778.0,,,,,,,,,,-487.0,399.0,-817.3,-489.8,343.9,-802.8,1
predicted,783.0,,,,,,,,,,-487.4,389.7,-814.3,-489.8,343.9,-802.8,1
predicted,788.0,,,,,,,,,,-487.9,380.5,-811.5,-489.8,343.9,-802.8,1
predicted,793.0,,,,,,,,,,-488.4,371.3,-808.9,-489.8,343.9,-802.8,1
predicted,798.0,,,,,,,,,,-488.9,362.2,-806.7,-489.8,343.9,-802.8,1
predicted,803.0,,,,,,,,,,-489.4,353.0,-804.6,-489.8,343.9,-802.8,1
predicted,808.0,,,,,,,,,,-489.8,343.9,-802.8,-489.8,343.9,-802.8,1
predicted,813.0,,,,,,,,,,-490.3,334.7,-801.3,-489.8,343.9,-802.8,1
predicted,818.0,,,,,,,,,,-490.8,325.6,-800.0,-489.8,343.9,-802.8,1
predicted,823.0,,,,,,,,,,-491.3,316.5,-798.9,-489.8,343.9,-802.8,1
predicted,828.0,,,,,,,,,,-491.7,307.4,-798.1,-489.8,343.9,-802.8,1
predicted,833.0,,,,,,,,,,-492.2,298.4,-797.6,-489.8,343.9,-802.8,1
predicted,838.0,,,,,,,,,,-492.7,289.3,-797.3,-489.8,343.9,-802.8,1
predicted,843.0,,,,,,,,,,-493.2,280.3,-797.2,-489.8,343.9,-802.8,1
predicted,848.0,,,,,,,,,,-493.6,271.2,-797.4,-489.8,343.9,-802.8,1
predicted,853.0,,,,,,,,,,-494.1,262.2,-797.8,-489.8,343.9,-802.8,1
predicted,858.0,,,,,,,,,,-494.6,253.2,-798.5,-489.8,343.9,-802.8,1
predicted,863.0,,,,,,,,,,-495.1,244.3,-799.4,-489.8,343.9,-802.8,1
predicted,868.0,,,,,,,,,,-495.5,235.3,-800.6,-489.8,343.9,-802.8,1
predicted,873.0,,,,,,,,,,-496.0,226.3,-802.0,-489.8,343.9,-802.8,1
predicted,878.0,,,,,,,,,,-496.5,217.4,-803.6,-489.8,343.9,-802.8,1
predicted,883.0,,,,,,,,,,-496.9,208.5,-805.5,-489.8,343.9,-802.8,1
predicted,888.0,,,,,,,,,,-497.4,199.6,-807.6,-489.8,343.9,-802.8,1
predicted,893.0,,,,,,,,,,-497.9,190.7,-810.0,-489.8,343.9,-802.8,1
predicted,898.0,,,,,,,,,,-498.3,181.8,-812.6,-489.8,343.9,-802.8,1
predicted,903.0,,,,,,,,,,-498.8,172.9,-815.5,-489.8,343.9,-802.8,1
predicted,908.0,,,,,,,,,,-499.3,164.1,-818.6,-489.8,343.9,-802.8,1
predicted,913.0,,,,,,,,,,-499.7,155.3,-821.9,-489.8,343.9,-802.8,1
predicted,918.0,,,,,,,,,,-500.2,146.4,-825.5,-489.8,343.9,-802.8,1
predicted,923.0,,,,,,,,,,-500.6,137.6,-829.3,-489.8,343.9,-802.8,1
predicted,928.0,,,,,,,,,,-501.1,128.8,-833.4,-489.8,343.9,-802.8,1
predicted,933.0,,,,,,,,,,-501.6,120.1,-837.6,-489.8,343.9,-802.8,1
predicted,938.0,,,,,,,,,,-502.0,111.3,-842.2,-489.8,343.9,-802.8,1
predicted,943.0,,,,,,,,,,-502.5,102.6,-846.9,-489.8,343.9,-802.8,1
predicted,948.0,,,,,,,,,,-502.9,93.8,-851.9,-489.8,343.9,-802.8,1
predicted,953.0,,,,,,,,,,-503.4,85.1,-857.2,-489.8,343.9,-802.8,1
predicted,958.0,,,,,,,,,,-503.9,76.4,-862.7,-489.8,343.9,-802.8,1
predicted,963.0,,,,,,,,,,-504.3,67.8,-868.4,-489.8,343.9,-802.8,1
predicted,968.0,,,,,,,,,,-504.8,59.1,-874.3,-489.8,343.9,-802.8,1
predicted,973.0,,,,,,,,,,-505.2,50.4,-880.5,-489.8,343.9,-802.8,1
predicted,978.0,,,,,,,,,,-505.7,41.8,-886.9,-489.8,343.9,-802.8,1
predicted,983.0,,,,,,,,,,-506.1,33.2,-893.5,-489.8,343.9,-802.8,1
predicted,988.0,,,,,,,,,,-506.6,24.6,-900.4,-489.8,343.9,-802.8,1
predicted,993.0,,,,,,,,,,-507.0,16.0,-907.5,-489.8,343.9,-802.8,1
predicted,998.0,,,,,,,,,,-507.5,7.5,-914.9,-489.8,343.9,-802.8,1
predicted,1003.0,,,,,,,,,,-507.9,-1.1,-922.4,-489.8,343.9,-802.8,1
predicted,1008.0,,,,,,,,,,-508.4,-9.6,-930.2,-489.8,343.9,-802.8,1
predicted,1013.0,,,,,,,,,,-508.8,-18.1,-938.3,-489.8,343.9,-802.8,1
predicted,1018.0,,,,,,,,,,-509.3,-26.6,-946.5,-489.8,343.9,-802.8,1
predicted,1023.0,,,,,,,,,,-509.7,-35.1,-955.0,-489.8,343.9,-802.8,1
predicted,1028.0,,,,,,,,,,-510.1,-43.5,-963.7,-489.8,343.9,-802.8,1
predicted,1033.0,,,,,,,,,,-510.6,-52.0,-972.6,-489.8,343.9,-802.8,1
predicted,1038.0,,,,,,,,,,-511.0,-60.4,-981.8,-489.8,343.9,-802.8,1
predicted,1043.0,,,,,,,,,,-511.5,-68.8,-991.2,-489.8,343.9,-802.8,1
predicted,1048.0,,,,,,,,,,-511.9,-77.2,-1000.8,-489.8,343.9,-802.8,1
predicted,1053.0,,,,,,,,,,-512.3,-85.5,-1010.6,-489.8,343.9,-802.8,1
