source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
predicted,1138.1,,,,,,,,,,413.5,-202.8,-931.6,228.3,438.6,-867.7,2
predicted,1143.1,,,,,,,,,,415.5,-209.8,-929.3,228.3,438.6,-867.7,2
predicted,1148.1,,,,,,,,,,417.6,-216.8,-927.4,228.3,438.6,-867.7,2
predicted,1153.1,,,,,,,,,,419.6,-223.8,-925.6,228.3,438.6,-867.7,2
predicted,1158.1,,,,,,,,,,421.6,-230.7,-924.1,228.3,438.6,-867.7,2
predicted,1163.1,,,,,,,,,,423.6,-237.7,-922.9,228.3,438.6,-867.7,2
predicted,1168.1,,,,,,,,,,425.6,-244.7,-921.9,228.3,438.6,-867.7,2
predicted,1173.1,,,,,,,,,,427.6,-251.6,-921.2,228.3,438.6,-867.7,2
predicted,1178.1,,,,,,,,,,429.6,-258.6,-920.7,228.3,438.6,-867.7,2
predicted,1183.1,,,,,,,,,,431.6,-265.5,-920.4,228.3,438.6,-867.7,2
predicted,1188.1,,,,,,,,,,433.6,-272.4,-920.4,228.3,438.6,-867.7,2
predicted,1193.1,,,,,,,,,,435.6,-279.4,-920.6,228.3,438.6,-867.7,2
predicted,1198.1,,,,,,,,,,437.6,-286.3,-921.1,228.3,438.6,-867.7,2
predicted,1203.1,,,,,,,,,,439.6,-293.2,-921.8,228.3,438.6,-867.7,2
predicted,1208.1,,,,,,,,,,441.6,-300.1,-922.8,228.3,438.6,-867.7,2
predicted,1213.1,,,,,,,,,,443.6,-306.9,-924.0,228.3,438.6,-867.7,2
predicted,1218.1,,,,,,,,,,445.6,-313.8,-925.5,228.3,438.6,-867.7,2
predicted,1223.1,,,,,,,,,,447.6,-320.7,-927.2,228.3,438.6,-867.7,2
predicted,1228.1,,,,,,,,,,449.5,-327.5,-929.1,228.3,438.6,-867.7,2
predicted,1233.1,,,,,,,,,,451.5,-334.4,-931.3,228.3,438.6,-867.7,2
predicted,1238.1,,,,,,,,,,453.5,-341.2,-933.7,228.3,438.6,-867.7,2
predicted,1243.1,,,,,,,,,,455.5,-348.1,-936.4,228.3,438.6,-867.7,2
predicted,1248.1,,,,,,,,,,457.4,-354.9,-939.3,228.3,438.6,-867.7,2
predicted,1253.1,,,,,,,,,,459.4,-361.7,-942.5,228.3,438.6,-867.7,2
predicted,1258.1,,,,,,,,,,461.4,-368.5,-945.9,228.3,438.6,-867.7,2
predicted,1263.1,,,,,,,,,,463.3,-375.3,-949.5,228.3,438.6,-867.7,2
predicted,1268.1,,,,,,,,,,465.3,-382.1,-953.4,228.3,438.6,-867.7,2
predicted,1273.1,,,,,,,,,,467.2,-388.8,-957.5,228.3,438.6,-867.7,2
predicted,1278.1,,,,,,,,,,469.2,-395.6,-961.8,228.3,438.6,-867.7,2
predicted,1283.1,,,,,,,,,,471.1,-402.3,-966.4,228.3,438.6,-867.7,2
predicted,1288.1,,,,,,,,,,473.1,-409.1,-971.3,228.3,438.6,-867.7,2
predicted,1293.1,,,,,,,,,,475.0,-415.8,-976.3,228.3,438.6,-867.7,2
predicted,1298.1,,,,,,,,,,477.0,-422.5,-981.6,228.3,438.6,-867.7,2
predicted,1303.1,,,,,,,,,,478.9,-429.2,-987.2,228.3,438.6,-867.7,2
predicted,1308.1,,,,,,,,,,480.8,-435.9,-992.9,228.3,438.6,-867.7,2
predicted,1313.1,,,,,,,,,,482.8,-442.6,-999.0,228.3,438.6,-867.7,2
predicted,1318.1,,,,,,,,,,484.7,-449.3,-1005.2,228.3,438.6,-867.7,2
predicted,1323.1,,,,,,,,,,486.6,-456.0,-1011.7,228.3,438.6,-867.7,2
predicted,1328.1,,,,,,,,,,488.6,-462.6,-1018.4,228.3,438.6,-867.7,2
predicted,1333.1,,,,,,,,,,490.5,-469.3,-1025.4,228.3,438.6,-867.7,2
predicted,1338.1,,,,,,,,,,492.4,-475.9,-1032.6,228.3,438.6,-867.7,2
predicted,1343.1,,,,,,,,,,494.3,-482.5,-1040.0,228.3,438.6,-867.7,2
predicted,1348.1,,,,,,,,,,496.2,-489.1,-1047.6,228.3,438.6,-867.7,2
predicted,1353.1,,,,,,,,,,498.1,-495.7,-1055.5,228.3,438.6,-867.7,2
predicted,1358.1,,,,,,,,,,500.0,-502.3,-1063.6,228.3,438.6,-867.7,2
predicted,1363.1,,,,,,,,,,501.9,-508.9,-1072.0,228.3,438.6,-867.7,2
predicted,1368.1,,,,,,,,,,503.8,-515.4,-1080.5,228.3,438.6,-867.7,2
predicted,1373.1,,,,,,,,,,505.7,-522.0,-1089.3,228.3,438.6,-867.7,2
predicted,1378.1,,,,,,,,,,507.6,-528.5,-1098.3,228.3,438.6,-867.7,2
predicted,1383.1,,,,,,,,,,509.5,-535.0,-1107.6,228.3,438.6,-867.7,2
predicted,1388.1,,,,,,,,,,511.3,-541.5,-1117.1,228.3,438.6,-867.7,2
predicted,1393.1,,,,,,,,,,513.2,-548.0,-1126.8,228.3,438.6,-867.7,2
predicted,1398.1,,,,,,,,,,515.1,-554.5,-1136.7,228.3,438.6,-867.7,2
predicted,1403.1,,,,,,,,,,516.9,-560.9,-1146.9,228.3,438.6,-867.7,2
predicted,1408.1,,,,,,,,,,518.8,-567.4,-1157.2,228.3,438.6,-867.7,2
predicted,1413.1,,,,,,,,,,520.7,-573.8,-1167.8,228.3,438.6,-867.7,2
predicted,1418.1,,,,,,,,,,522.5,-580.2,-1178.7,228.3,438.6,-867.7,2
predicted,1423.1,,,,,,,,,,524.4,-586.6,-1189.7,228.3,438.6,-867.7,2
predicted,1428.1,,,,,,,,,,526.2,-593.0,-1201.0,228.3,438.6,-867.7,2
predicted,1433.1,,,,,,,,,,528.1,-599.4,-1212.4,228.3,438.6,-867.7,2
predicted,1438.1,,,,,,,,,,529.9,-605.8,-1224.1,228.3,438.6,-867.7,2
predicted,1443.1,,,,,,,,,,531.7,-612.1,-1236.0,228.3,438.6,-867.7,2
predicted,1448.1,,,,,,,,,,533.5,-618.4,-1248.2,228.3,438.6,-867.7,2
predicted,1453.1,,,,,,,,,,535.4,-624.8,-1260.5,228.3,438.6,-867.7,2
predicted,1458.1,,,,,,,,,,537.2,-631.1,-1273.1,228.3,438.6,-867.7,2
predicted,1463.1,,,,,,,,,,539.0,-637.3,-1285.8,228.3,438.6,-867.7,2
predicted,1468.1,,,,,,,,,,540.8,-643.6,-1298.8,228.3,438.6,-867.7,2
predicted,1473.1,,,,,,,,,,542.6,-649.8,-1312.0,228.3,438.6,-867.7,2
predicted,1478.1,,,,,,,,,,544.4,-656.1,-1325.4,228.3,438.6,-867.7,2
predicted,1483.1,,,,,,,,,,546.2,-662.3,-1339.0,228.3,438.6,-867.7,2
predicted,1488.1,,,,,,,,,,548.0,-668.5,-1352.9,228.3,438.6,-867.7,2
predicted,1493.1,,,,,,,,,,549.8,-674.7,-1366.9,228.3,438.6,-867.7,2
predicted,1498.1,,,,,,,,,,551.6,-680.8,-1381.1,228.3,438.6,-867.7,2
predicted,1503.1,,,,,,,,,,553.3,-687.0,-1395.6,228.3,438.6,-867.7,2
predicted,1508.1,,,,,,,,,,555.1,-693.1,-1410.2,228.3,438.6,-867.7,2
predicted,1513.1,,,,,,,,,,556.9,-699.2,-1425.1,228.3,438.6,-867.7,2
predicted,1518.1,,,,,,,,,,558.6,-705.3,-1440.1,228.3,438.6,-867.7,2
predicted,1523.1,,,,,,,,,,560.4,-711.4,-1455.4,228.3,438.6,-867.7,2
predicted,1528.1,,,,,,,,,,562.1,-717.4,-1470.8,228.3,438.6,-867.7,2
predicted,1533.1,,,,,,,,,,563.9,-723.5,-1486.5,228.3,438.6,-867.7,2
predicted,1538.1,,,,,,,,,,565.6,-729.5,-1502.3,228.3,438.6,-867.7,2
predicted,1543.1,,,,,,,,,,567.4,-735.5,-1518.4,228.3,438.6,-867.7,2
predicted,1548.1,,,,,,,,,,569.1,-741.5,-1534.6,228.3,438.6,-867.7,2
predicted,1553.1,,,,,,,,,,570.8,-747.5,-1551.0,228.3,438.6,-867.7,2
predicted,1558.1,,,,,,,,,,572.5,-753.4,-1567.7,228.3,438.6,-867.7,2
predicted,1563.1,,,,,,,,,,574.2,-759.3,-1584.5,228.3,438.6,-867.7,2
predicted,1568.1,,,,,,,,,,575.9,-765.2,-1601.5,228.3,438.6,-867.7,2
predicted,1573.1,,,,,,,,,,577.6,-771.1,-1618.7,228.3,438.6,-867.7,2
predicted,1578.1,,,,,,,,,,579.3,-777.0,-1636.1,228.3,438.6,-867.7,2
predicted,1583.1,,,,,,,,,,581.0,-782.9,-1653.7,228.3,438.6,-867.7,2
predicted,1588.1,,,,,,,,,,582.7,-788.7,-1671.4,228.3,438.6,-867.7,2
predicted,1593.1,,,,,,,,,,584.4,-794.5,-1689.4,228.3,438.6,-867.7,2
predicted,1598.1,,,,,,,,,,586.1,-800.3,-1707.5,228.3,438.6,-867.7,2
predicted,1603.1,,,,,,,,,,587.7,-806.1,-1725.8,228.3,438.6,-867.7,2
predicted,1608.1,,,,,,,,,,589.4,-811.8,-1744.3,228.3,438.6,-867.7,2
predicted,1613.1,,,,,,,,,,591.0,-817.5,-1763.0,228.3,438.6,-867.7,2
predicted,1618.1,,,,,,,,,,592.7,-823.3,-1781.9,228.3,438.6,-867.7,2
predicted,1623.1,,,,,,,,,,594.3,-828.9,-1800.9,228.3,438.6,-867.7,2
predicted,1628.1,,,,,,,,,,596.0,-834.6,-1820.1,228.3,438.6,-867.7,2
predicted,1633.1,,,,,,,,,,597.6,-840.3,-1839.5,228.3,438.6,-867.7,2
predicted,1638.1,,,,,,,,,,599.2,-845.9,-1859.1,228.3,438.6,-867.7,2
predicted,1643.1,,,,,,,,,,600.8,-851.5,-1878.8,228.3,438.6,-867.7,2
predicted,1648.1,,,,,,,,,,602.5,-857.1,-1898.7,228.3,438.6,-867.7,2
predicted,1653.1,,,,,,,,,,604.1,-862.7,-1918.8,228.3,438.6,-867.7,2
predicted,1658.1,,,,,,,,,,605.7,-868.2,-1939.0,228.3,438.6,-867.7,2
predicted,1663.1,,,,,,,,,,607.3,-873.7,-1959.5,228.3,438.6,-867.7,2
predicted,1668.1,,,,,,,,,,608.9,-879.2,-1980.0,228.3,438.6,-867.7,2
predicted,1673.1,,,,,,,,,,610.4,-884.7,-2000.8,228.3,438.6,-867.7,2
predicted,1678.1,,,,,,,,,,612.0,-890.2,-2021.7,228.3,438.6,-867.7,2
predicted,1683.1,,,,,,,,,,613.6,-895.6,-2042.8,228.3,438.6,-867.7,2
predicted,1688.1,,,,,,,,,,615.2,-901.0,-2064.0,228.3,438.6,-867.7,2
predicted,1693.1,,,,,,,,,,616.7,-906.4,-2085.4,228.3,438.6,-867.7,2
predicted,1698.1,,,,,,,,,,618.3,-911.8,-2107.0,228.3,438.6,-867.7,2
predicted,1703.1,,,,,,,,,,619.8,-917.2,-2128.7,228.3,438.6,-867.7,2
predicted,1708.1,,,,,,,,,,621.3,-922.5,-2150.6,228.3,438.6,-867.7,2
predicted,1713.1,,,,,,,,,,622.9,-927.8,-2172.6,228.3,438.6,-867.7,2
predicted,1718.1,,,,,,,,,,624.4,-933.1,-2194.8,228.3,438.6,-867.7,2
predicted,1723.1,,,,,,,,,,625.9,-938.4,-2217.2,228.3,438.6,-867.7,2
predicted,1728.1,,,,,,,,,,627.4,-943.6,-2239.7,228.3,438.6,-867.7,2
predicted,1733.1,,,,,,,,,,629.0,-948.8,-2262.3,228.3,438.6,-867.7,2
predicted,1738.1,,,,,,,,,,630.5,-954.0,-2285.1,228.3,438.6,-867.7,2
predicted,1743.1,,,,,,,,,,632.0,-959.2,-2308.1,228.3,438.6,-867.7,2
predicted,1748.1,,,,,,,,,,633.4,-964.4,-2331.2,228.3,438.6,-867.7,2
predicted,1753.1,,,,,,,,,,634.9,-969.5,-2354.4,228.3,438.6,-867.7,2
predicted,1758.1,,,,,,,,,,636.4,-974.6,-2377.8,228.3,438.6,-867.7,2
predicted,1763.1,,,,,,,,,,637.9,-979.7,-2401.3,228.3,438.6,-867.7,2
predicted,1768.1,,,,,,,,,,639.3,-984.8,-2425.0,228.3,438.6,-867.7,2
predicted,1773.1,,,,,,,,,,640.8,-989.8,-2448.8,228.3,438.6,-867.7,2
predicted,1778.1,,,,,,,,,,642.2,-994.9,-2472.8,228.3,438.6,-867.7,2
predicted,1783.1,,,,,,,,,,643.7,-999.9,-2496.9,228.3,438.6,-867.7,2
predicted,1788.1,,,,,,,,,,645.1,-1004.8,-2521.1,228.3,438.6,-867.7,2
