throw_id,frame_idx,timestamp_s,dt_ms,cam_x,cam_y,cam_z,rob_x,rob_y,rob_z,accepted,reject_reason,disparity,reproj_err,kf_pos_x,kf_pos_y,kf_pos_z,vel_x,vel_y,vel_z,kf_ready,kf_updates,buf_size,pred_x,pred_y,pred_z,pred_t_ms,pred_vx,pred_vy,pred_vz,confidence,spread_mm,hit_ratio,clamped,clamp_dist,bounces
88,0,1430275.453571,,40.82,34.67,174.32,-204.1,1878.3,-1099.2,True,,180.7,0.3,-204.1,1878.3,-1099.2,,,,False,1,1,,,,,,,,,,,,,0
88,1,1430275.470204,,93.4,27.44,167.97,-387.3,2370.7,-1000.4,False,jump(535mm),192.0,0.6,-204.1,1878.3,-1099.2,,,,False,1,1,,,,,,,,,,,,,0
88,2,1430275.4907,,,,,,,,,,,,-204.1,1878.3,-1099.2,,,,False,1,1,,,,,,,,,,,,,0
88,3,1430275.509092,,,,,,,,,,,,-204.1,1878.3,-1099.2,,,,False,1,1,,,,,,,,,,,,,0
88,4,1430275.526415,,,,,,,,,,,,-204.1,1878.3,-1099.2,,,,False,1,1,,,,,,,,,,,,,0
88,5,1430275.545183,,,,,,,,,,,,-204.1,1878.3,-1099.2,,,,False,1,1,,,,,,,,,,,,,0
88,6,1430275.560662,,,,,,,,,,,,-204.1,1878.3,-1099.2,,,,False,1,1,,,,,,,,,,,,,0
88,7,1430275.574375,,,,,,,,,,,,-204.1,1878.3,-1099.2,,,,False,1,1,,,,,,,,,,,,,0
88,8,1430275.589002,,,,,,,,,,,,-204.1,1878.3,-1099.2,,,,False,1,1,,,,,,,,,,,,,0
88,9,1430275.606126,,,,,,,,,,,,-204.1,1878.3,-1099.2,,,,False,1,1,,,,,,,,,,,,,0
88,10,1430275.625352,,,,,,,,,,,,-204.1,1878.3,-1099.2,,,,False,1,1,,,,,,,,,,,,,0
88,11,1430275.64256,,,,,,,,,,,,-204.1,1878.3,-1099.2,,,,False,1,1,,,,,,,,,,,,,0
