source,time_ms,meas_x,meas_y,meas_z,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,pred_x,pred_y,pred_z,intercept_x,intercept_y,intercept_z,bounces
measured,819.4,-901.6,-851.4,-210.2,-1124.6,-284.3,-958.4,-628.7,-792.9,-1301.6,,,,,,,0
measured,851.0,,,,-1124.6,-284.3,-958.4,-628.7,-792.9,-1301.6,,,,,,,0
measured,866.2,,,,-1124.6,-284.3,-958.4,-628.7,-792.9,-1301.6,,,,,,,0
measured,882.1,-869.0,-854.8,-209.8,-1124.6,-284.3,-958.4,-628.7,-792.9,-1301.6,,,,,,,0
measured,897.6,-868.7,-871.4,-212.5,-1124.6,-284.3,-958.4,-628.7,-792.9,-1301.6,,,,,,,0
measured,918.0,-862.3,-875.6,-215.8,-1124.6,-284.3,-958.4,-628.7,-792.9,-1301.6,,,,,,,0
measured,929.5,,,,-1124.6,-284.3,-958.4,-628.7,-792.9,-1301.6,,,,,,,0
measured,945.3,-836.0,-866.9,-217.3,-1124.6,-284.3,-958.4,-628.7,-792.9,-1301.6,,,,,,,0
measured,961.6,-825.8,-874.0,-219.5,-1124.6,-284.3,-958.4,-628.7,-792.9,-1301.6,,,,,,,0
measured,978.0,,,,-1124.6,-284.3,-958.4,-628.7,-792.9,-1301.6,,,,,,,0
measured,996.8,,,,-1124.6,-284.3,-958.4,-628.7,-792.9,-1301.6,,,,,,,0
measured,1010.5,,,,-1124.6,-284.3,-958.4,-628.7,-792.9,-1301.6,,,,,,,0
measured,1027.3,-825.8,-910.9,-384.8,-1124.6,-284.3,-958.4,-628.7,-792.9,-1301.6,,,,,,,0
measured,1054.0,-316.1,-18.9,-417.3,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1072.6,,,,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1086.5,,,,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1103.7,,,,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1117.2,,,,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1131.7,-889.2,-1160.4,-213.0,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1151.4,-870.5,-1147.9,-211.9,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1164.7,-834.4,-1087.4,-208.7,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1181.1,-851.2,-1126.4,-208.7,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1197.6,-881.1,-1188.0,-214.5,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1213.9,,,,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1228.8,,,,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1235.4,-613.3,-815.3,-277.4,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1251.0,,,,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1266.1,,,,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1281.7,,,,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1299.6,,,,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1313.7,,,,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1328.7,,,,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1408.9,,,,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1596.7,,,,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1666.6,,,,-316.1,-18.9,-417.3,,,,,,,,,,0
measured,1686.7,,,,-316.1,-18.9,-417.3,,,,,,,,,,0
predicted,-10994.3,,,,,,,,,,225.3,1006.8,-578.4,661.8,185.1,-854.5,0
predicted,-10989.3,,,,,,,,,,228.1,1002.4,-579.0,661.8,185.1,-854.5,0
predicted,-10984.3,,,,,,,,,,230.8,998.0,-579.9,661.8,185.1,-854.5,0
predicted,-10979.3,,,,,,,,,,233.5,993.6,-581.0,661.8,185.1,-854.5,0
predicted,-10974.3,,,,,,,,,,236.3,989.2,-582.4,661.8,185.1,-854.5,0
predicted,-10969.3,,,,,,,,,,239.0,984.8,-584.0,661.8,185.1,-854.5,0
predicted,-10964.3,,,,,,,,,,241.8,980.4,-585.9,661.8,185.1,-854.5,0
predicted,-10959.3,,,,,,,,,,244.5,976.0,-588.0,661.8,185.1,-854.5,0
predicted,-10954.3,,,,,,,,,,247.2,971.7,-590.3,661.8,185.1,-854.5,0
predicted,-10949.3,,,,,,,,,,250.0,967.3,-592.9,661.8,185.1,-854.5,0
predicted,-10944.3,,,,,,,,,,252.7,962.9,-595.8,661.8,185.1,-854.5,0
predicted,-10939.3,,,,,,,,,,255.4,958.5,-598.8,661.8,185.1,-854.5,0
predicted,-10934.3,,,,,,,,,,258.1,954.2,-602.2,661.8,185.1,-854.5,0
predicted,-10929.3,,,,,,,,,,260.9,949.8,-605.7,661.8,185.1,-854.5,0
predicted,-10924.3,,,,,,,,,,263.6,945.5,-609.5,661.8,185.1,-854.5,0
predicted,-10919.3,,,,,,,,,,266.3,941.1,-613.6,661.8,185.1,-854.5,0
predicted,-10914.3,,,,,,,,,,269.0,936.8,-617.8,661.8,185.1,-854.5,0
predicted,-10909.3,,,,,,,,,,271.7,932.4,-622.4,661.8,185.1,-854.5,0
predicted,-10904.3,,,,,,,,,,274.4,928.1,-627.1,661.8,185.1,-854.5,0
predicted,-10899.3,,,,,,,,,,277.1,923.8,-632.1,661.8,185.1,-854.5,0
predicted,-10894.3,,,,,,,,,,279.8,919.5,-637.4,661.8,185.1,-854.5,0
predicted,-10889.3,,,,,,,,,,282.5,915.1,-642.8,661.8,185.1,-854.5,0
predicted,-10884.3,,,,,,,,,,285.2,910.8,-648.6,661.8,185.1,-854.5,0
predicted,-10879.3,,,,,,,,,,287.9,906.5,-654.5,661.8,185.1,-854.5,0
predicted,-10874.3,,,,,,,,,,290.6,902.2,-660.7,661.8,185.1,-854.5,0
predicted,-10869.3,,,,,,,,,,293.2,897.9,-667.1,661.8,185.1,-854.5,0
predicted,-10864.3,,,,,,,,,,295.9,893.7,-673.8,661.8,185.1,-854.5,0
predicted,-10859.3,,,,,,,,,,298.6,889.4,-680.7,661.8,185.1,-854.5,0
predicted,-10854.3,,,,,,,,,,301.2,885.1,-687.8,661.8,185.1,-854.5,0
predicted,-10849.3,,,,,,,,,,303.9,880.8,-695.2,661.8,185.1,-854.5,0
predicted,-10844.3,,,,,,,,,,306.6,876.6,-702.8,661.8,185.1,-854.5,0
predicted,-10839.3,,,,,,,,,,309.2,872.3,-710.6,661.8,185.1,-854.5,0
predicted,-10834.3,,,,,,,,,,311.9,868.1,-718.7,661.8,185.1,-854.5,0
predicted,-10829.3,,,,,,,,,,314.5,863.9,-727.0,661.8,185.1,-854.5,0
predicted,-10824.3,,,,,,,,,,317.1,859.6,-735.5,661.8,185.1,-854.5,0
predicted,-10819.3,,,,,,,,,,319.8,855.4,-744.3,661.8,185.1,-854.5,0
predicted,-10814.3,,,,,,,,,,322.4,851.2,-753.2,661.8,185.1,-854.5,0
predicted,-10809.3,,,,,,,,,,325.0,847.0,-762.5,661.8,185.1,-854.5,0
predicted,-10804.3,,,,,,,,,,327.7,842.8,-771.9,661.8,185.1,-854.5,0
predicted,-10799.3,,,,,,,,,,330.3,838.6,-781.6,661.8,185.1,-854.5,0
predicted,-10794.3,,,,,,,,,,332.9,834.4,-791.5,661.8,185.1,-854.5,0
predicted,-10789.3,,,,,,,,,,335.5,830.2,-801.6,661.8,185.1,-854.5,0
predicted,-10784.3,,,,,,,,,,338.1,826.1,-811.9,661.8,185.1,-854.5,0
predicted,-10779.3,,,,,,,,,,340.7,821.9,-822.5,661.8,185.1,-854.5,0
predicted,-10774.3,,,,,,,,,,343.3,817.8,-833.3,661.8,185.1,-854.5,0
predicted,-10769.3,,,,,,,,,,345.8,813.6,-844.3,661.8,185.1,-854.5,0
predicted,-10764.3,,,,,,,,,,348.4,809.5,-855.6,661.8,185.1,-854.5,0
predicted,-10759.3,,,,,,,,,,351.0,805.4,-867.0,661.8,185.1,-854.5,0
predicted,-10754.3,,,,,,,,,,353.6,801.3,-878.7,661.8,185.1,-854.5,0
predicted,-10749.3,,,,,,,,,,356.1,797.1,-890.6,661.8,185.1,-854.5,0
predicted,-10744.3,,,,,,,,,,358.7,793.1,-902.7,661.8,185.1,-854.5,0
predicted,-10739.3,,,,,,,,,,361.2,789.0,-915.0,661.8,185.1,-854.5,0
predicted,-10734.3,,,,,,,,,,363.8,784.9,-927.6,661.8,185.1,-854.5,0
predicted,-10729.3,,,,,,,,,,366.3,780.8,-940.3,661.8,185.1,-854.5,0
predicted,-10724.3,,,,,,,,,,368.8,776.8,-953.3,661.8,185.1,-854.5,0
predicted,-10719.3,,,,,,,,,,371.4,772.7,-966.5,661.8,185.1,-854.5,0
predicted,-10714.3,,,,,,,,,,373.9,768.7,-979.9,661.8,185.1,-854.5,0
predicted,-10709.3,,,,,,,,,,376.4,764.7,-993.5,661.8,185.1,-854.5,0
predicted,-10704.3,,,,,,,,,,378.9,760.7,-1007.3,661.8,185.1,-854.5,0
predicted,-10699.3,,,,,,,,,,381.4,756.7,-1021.4,661.8,185.1,-854.5,0
predicted,-10694.3,,,,,,,,,,383.9,752.7,-1035.6,661.8,185.1,-854.5,0
predicted,-10689.3,,,,,,,,,,386.4,748.7,-1050.1,661.8,185.1,-854.5,0
predicted,-10684.3,,,,,,,,,,388.8,744.7,-1064.7,661.8,185.1,-854.5,0
predicted,-10679.3,,,,,,,,,,391.3,740.8,-1079.6,661.8,185.1,-854.5,0
predicted,-10674.3,,,,,,,,,,393.8,736.8,-1094.6,661.8,185.1,-854.5,0
predicted,-10669.3,,,,,,,,,,396.2,732.9,-1109.9,661.8,185.1,-854.5,0
predicted,-10664.3,,,,,,,,,,398.4,729.4,-1095.7,661.8,185.1,-854.5,1
predicted,-10659.3,,,,,,,,,,400.5,726.0,-1081.6,661.8,185.1,-854.5,1
predicted,-10654.3,,,,,,,,,,402.7,722.6,-1067.7,661.8,185.1,-854.5,1
predicted,-10649.3,,,,,,,,,,404.8,719.1,-1054.2,661.8,185.1,-854.5,1
predicted,-10644.3,,,,,,,,,,406.9,715.7,-1040.9,661.8,185.1,-854.5,1
predicted,-10639.3,,,,,,,,,,409.0,712.3,-1027.9,661.8,185.1,-854.5,1
predicted,-10634.3,,,,,,,,,,411.2,708.9,-1015.2,661.8,185.1,-854.5,1
predicted,-10629.3,,,,,,,,,,413.3,705.5,-1002.7,661.8,185.1,-854.5,1
predicted,-10624.3,,,,,,,,,,415.4,702.2,-990.6,661.8,185.1,-854.5,1
predicted,-10619.3,,,,,,,,,,417.5,698.8,-978.7,661.8,185.1,-854.5,1
predicted,-10614.3,,,,,,,,,,419.6,695.4,-967.0,661.8,185.1,-854.5,1
predicted,-10609.3,,,,,,,,,,421.7,692.1,-955.7,661.8,185.1,-854.5,1
predicted,-10604.3,,,,,,,,,,423.8,688.7,-944.6,661.8,185.1,-854.5,1
predicted,-10599.3,,,,,,,,,,425.8,685.4,-933.8,661.8,185.1,-854.5,1
predicted,-10594.3,,,,,,,,,,427.9,682.1,-923.2,661.8,185.1,-854.5,1
predicted,-10589.3,,,,,,,,,,430.0,678.7,-912.9,661.8,185.1,-854.5,1
predicted,-10584.3,,,,,,,,,,432.1,675.4,-902.9,661.8,185.1,-854.5,1
predicted,-10579.3,,,,,,,,,,434.1,672.1,-893.2,661.8,185.1,-854.5,1
predicted,-10574.3,,,,,,,,,,436.2,668.8,-883.7,661.8,185.1,-854.5,1
predicted,-10569.3,,,,,,,,,,438.3,665.5,-874.5,661.8,185.1,-854.5,1
predicted,-10564.3,,,,,,,,,,440.3,662.2,-865.5,661.8,185.1,-854.5,1
predicted,-10559.3,,,,,,,,,,442.4,658.9,-856.8,661.8,185.1,-854.5,1
predicted,-10554.3,,,,,,,,,,444.4,655.6,-848.3,661.8,185.1,-854.5,1
predicted,-10549.3,,,,,,,,,,446.5,652.4,-840.2,661.8,185.1,-854.5,1
predicted,-10544.3,,,,,,,,,,448.5,649.1,-832.2,661.8,185.1,-854.5,1
predicted,-10539.3,,,,,,,,,,450.5,645.8,-824.6,661.8,185.1,-854.5,1
predicted,-10534.3,,,,,,,,,,452.6,642.6,-817.2,661.8,185.1,-854.5,1
predicted,-10529.3,,,,,,,,,,454.6,639.3,-810.0,661.8,185.1,-854.5,1
predicted,-10524.3,,,,,,,,,,456.6,636.0,-803.1,661.8,185.1,-854.5,1
predicted,-10519.3,,,,,,,,,,458.7,632.8,-796.5,661.8,185.1,-854.5,1
predicted,-10514.3,,,,,,,,,,460.7,629.6,-790.1,661.8,185.1,-854.5,1
predicted,-10509.3,,,,,,,,,,462.7,626.3,-783.9,661.8,185.1,-854.5,1
predicted,-10504.3,,,,,,,,,,464.7,623.1,-778.0,661.8,185.1,-854.5,1
predicted,-10499.3,,,,,,,,,,466.7,619.9,-772.4,661.8,185.1,-854.5,1
predicted,-10494.3,,,,,,,,,,468.8,616.6,-767.0,661.8,185.1,-854.5,1
predicted,-10489.3,,,,,,,,,,470.8,613.4,-761.9,661.8,185.1,-854.5,1
predicted,-10484.3,,,,,,,,,,472.8,610.2,-757.0,661.8,185.1,-854.5,1
predicted,-10479.3,,,,,,,,,,474.8,607.0,-752.4,661.8,185.1,-854.5,1
predicted,-10474.3,,,,,,,,,,476.8,603.8,-748.0,661.8,185.1,-854.5,1
predicted,-10469.3,,,,,,,,,,478.8,600.5,-743.9,661.8,185.1,-854.5,1
predicted,-10464.3,,,,,,,,,,480.8,597.3,-740.0,661.8,185.1,-854.5,1
predicted,-10459.3,,,,,,,,,,482.8,594.1,-736.4,661.8,185.1,-854.5,1
predicted,-10454.3,,,,,,,,,,484.8,590.9,-733.0,661.8,185.1,-854.5,1
predicted,-10449.3,,,,,,,,,,486.8,587.7,-729.9,661.8,185.1,-854.5,1
predicted,-10444.3,,,,,,,,,,488.8,584.6,-727.0,661.8,185.1,-854.5,1
predicted,-10439.3,,,,,,,,,,490.8,581.4,-724.4,661.8,185.1,-854.5,1
predicted,-10434.3,,,,,,,,,,492.7,578.2,-722.0,661.8,185.1,-854.5,1
predicted,-10429.3,,,,,,,,,,494.7,575.0,-719.9,661.8,185.1,-854.5,1
predicted,-10424.3,,,,,,,,,,496.7,571.8,-718.0,661.8,185.1,-854.5,1
predicted,-10419.3,,,,,,,,,,498.7,568.6,-716.3,661.8,185.1,-854.5,1
predicted,-10414.3,,,,,,,,,,500.7,565.4,-714.9,661.8,185.1,-854.5,1
predicted,-10409.3,,,,,,,,,,502.7,562.3,-713.8,661.8,185.1,-854.5,1
predicted,-10404.3,,,,,,,,,,504.6,559.1,-712.9,661.8,185.1,-854.5,1
predicted,-10399.3,,,,,,,,,,506.6,555.9,-712.2,661.8,185.1,-854.5,1
predicted,-10394.3,,,,,,,,,,508.6,552.8,-711.8,661.8,185.1,-854.5,1
predicted,-10389.3,,,,,,,,,,510.6,549.6,-711.6,661.8,185.1,-854.5,1
predicted,-10384.3,,,,,,,,,,512.6,546.4,-711.7,661.8,185.1,-854.5,1
predicted,-10379.3,,,,,,,,,,514.5,543.3,-712.0,661.8,185.1,-854.5,1
predicted,-10374.3,,,,,,,,,,516.5,540.1,-712.6,661.8,185.1,-854.5,1
predicted,-10369.3,,,,,,,,,,518.5,536.9,-713.4,661.8,185.1,-854.5,1
predicted,-10364.3,,,,,,,,,,520.4,533.8,-714.5,661.8,185.1,-854.5,1
predicted,-10359.3,,,,,,,,,,522.4,530.6,-715.8,661.8,185.1,-854.5,1
predicted,-10354.3,,,,,,,,,,524.4,527.5,-717.3,661.8,185.1,-854.5,1
predicted,-10349.3,,,,,,,,,,526.3,524.3,-719.1,661.8,185.1,-854.5,1
predicted,-10344.3,,,,,,,,,,528.3,521.2,-721.1,661.8,185.1,-854.5,1
predicted,-10339.3,,,,,,,,,,530.3,518.0,-723.4,661.8,185.1,-854.5,1
predicted,-10334.3,,,,,,,,,,532.2,514.9,-725.9,661.8,185.1,-854.5,1
predicted,-10329.3,,,,,,,,,,534.2,511.7,-728.7,661.8,185.1,-854.5,1
predicted,-10324.3,,,,,,,,,,536.1,508.6,-731.7,661.8,185.1,-854.5,1
predicted,-10319.3,,,,,,,,,,538.1,505.5,-735.0,661.8,185.1,-854.5,1
predicted,-10314.3,,,,,,,,,,540.1,502.3,-738.4,661.8,185.1,-854.5,1
predicted,-10309.3,,,,,,,,,,542.0,499.2,-742.2,661.8,185.1,-854.5,1
predicted,-10304.3,,,,,,,,,,544.0,496.1,-746.2,661.8,185.1,-854.5,1
predicted,-10299.3,,,,,,,,,,545.9,493.0,-750.4,661.8,185.1,-854.5,1
predicted,-10294.3,,,,,,,,,,547.9,489.8,-754.8,661.8,185.1,-854.5,1
predicted,-10289.3,,,,,,,,,,549.8,486.7,-759.5,661.8,185.1,-854.5,1
predicted,-10284.3,,,,,,,,,,551.7,483.6,-764.5,661.8,185.1,-854.5,1
predicted,-10279.3,,,,,,,,,,553.7,480.5,-769.6,661.8,185.1,-854.5,1
predicted,-10274.3,,,,,,,,,,555.6,477.4,-775.1,661.8,185.1,-854.5,1
predicted,-10269.3,,,,,,,,,,557.6,474.3,-780.7,661.8,185.1,-854.5,1
predicted,-10264.3,,,,,,,,,,559.5,471.2,-786.6,661.8,185.1,-854.5,1
predicted,-10259.3,,,,,,,,,,561.4,468.1,-792.7,661.8,185.1,-854.5,1
predicted,-10254.3,,,,,,,,,,563.3,465.0,-799.1,661.8,185.1,-854.5,1
predicted,-10249.3,,,,,,,,,,565.3,461.9,-805.7,661.8,185.1,-854.5,1
predicted,-10244.3,,,,,,,,,,567.2,458.8,-812.6,661.8,185.1,-854.5,1
predicted,-10239.3,,,,,,,,,,569.1,455.8,-819.6,661.8,185.1,-854.5,1
predicted,-10234.3,,,,,,,,,,571.0,452.7,-827.0,661.8,185.1,-854.5,1
predicted,-10229.3,,,,,,,,,,573.0,449.6,-834.5,661.8,185.1,-854.5,1
predicted,-10224.3,,,,,,,,,,574.9,446.6,-842.3,661.8,185.1,-854.5,1
predicted,-10219.3,,,,,,,,,,576.8,443.5,-850.3,661.8,185.1,-854.5,1
predicted,-10214.3,,,,,,,,,,578.7,440.4,-858.6,661.8,185.1,-854.5,1
predicted,-10209.3,,,,,,,,,,580.6,437.4,-867.0,661.8,185.1,-854.5,1
predicted,-10204.3,,,,,,,,,,582.5,434.3,-875.7,661.8,185.1,-854.5,1
predicted,-10199.3,,,,,,,,,,584.4,431.3,-884.7,661.8,185.1,-854.5,1
predicted,-10194.3,,,,,,,,,,586.3,428.3,-893.9,661.8,185.1,-854.5,1
predicted,-10189.3,,,,,,,,,,588.2,425.2,-903.3,661.8,185.1,-854.5,1
predicted,-10184.3,,,,,,,,,,590.1,422.2,-912.9,661.8,185.1,-854.5,1
predicted,-10179.3,,,,,,,,,,591.9,419.2,-922.7,661.8,185.1,-854.5,1
predicted,-10174.3,,,,,,,,,,593.8,416.2,-932.8,661.8,185.1,-854.5,1
predicted,-10169.3,,,,,,,,,,595.7,413.2,-943.1,661.8,185.1,-854.5,1
predicted,-10164.3,,,,,,,,,,597.6,410.2,-953.7,661.8,185.1,-854.5,1
predicted,-10159.3,,,,,,,,,,599.4,407.2,-964.4,661.8,185.1,-854.5,1
predicted,-10154.3,,,,,,,,,,601.3,404.2,-975.4,661.8,185.1,-854.5,1
predicted,-10149.3,,,,,,,,,,603.2,401.2,-986.6,661.8,185.1,-854.5,1
predicted,-10144.3,,,,,,,,,,605.0,398.2,-998.0,661.8,185.1,-854.5,1
predicted,-10139.3,,,,,,,,,,606.9,395.3,-1009.7,661.8,185.1,-854.5,1
predicted,-10134.3,,,,,,,,,,608.7,392.3,-1021.6,661.8,185.1,-854.5,1
predicted,-10129.3,,,,,,,,,,610.6,389.3,-1033.6,661.8,185.1,-854.5,1
predicted,-10124.3,,,,,,,,,,612.4,386.4,-1045.9,661.8,185.1,-854.5,1
predicted,-10119.3,,,,,,,,,,614.2,383.4,-1058.5,661.8,185.1,-854.5,1
predicted,-10114.3,,,,,,,,,,616.1,380.5,-1071.2,661.8,185.1,-854.5,1
predicted,-10109.3,,,,,,,,,,617.9,377.6,-1084.1,661.8,185.1,-854.5,1
predicted,-10104.3,,,,,,,,,,619.7,374.6,-1097.3,661.8,185.1,-854.5,1
predicted,-10099.3,,,,,,,,,,621.5,371.8,-1109.3,661.8,185.1,-854.5,2
predicted,-10094.3,,,,,,,,,,623.1,369.2,-1096.9,661.8,185.1,-854.5,2
predicted,-10089.3,,,,,,,,,,624.7,366.6,-1084.8,661.8,185.1,-854.5,2
predicted,-10084.3,,,,,,,,,,626.3,364.1,-1072.9,661.8,185.1,-854.5,2
predicted,-10079.3,,,,,,,,,,627.9,361.5,-1061.3,661.8,185.1,-854.5,2
predicted,-10074.3,,,,,,,,,,629.5,359.0,-1050.0,661.8,185.1,-854.5,2
predicted,-10069.3,,,,,,,,,,631.1,356.5,-1038.9,661.8,185.1,-854.5,2
predicted,-10064.3,,,,,,,,,,632.6,354.0,-1028.1,661.8,185.1,-854.5,2
predicted,-10059.3,,,,,,,,,,634.2,351.4,-1017.6,661.8,185.1,-854.5,2
predicted,-10054.3,,,,,,,,,,635.8,348.9,-1007.3,661.8,185.1,-854.5,2
predicted,-10049.3,,,,,,,,,,637.3,346.4,-997.3,661.8,185.1,-854.5,2
predicted,-10044.3,,,,,,,,,,638.9,343.9,-987.6,661.8,185.1,-854.5,2
predicted,-10039.3,,,,,,,,,,640.5,341.4,-978.1,661.8,185.1,-854.5,2
predicted,-10034.3,,,,,,,,,,642.0,338.9,-968.9,661.8,185.1,-854.5,2
predicted,-10029.3,,,,,,,,,,643.6,336.4,-960.0,661.8,185.1,-854.5,2
predicted,-10024.3,,,,,,,,,,645.1,333.9,-951.3,661.8,185.1,-854.5,2
predicted,-10019.3,,,,,,,,,,646.7,331.4,-942.9,661.8,185.1,-854.5,2
predicted,-10014.3,,,,,,,,,,648.2,329.0,-934.7,661.8,185.1,-854.5,2
predicted,-10009.3,,,,,,,,,,649.8,326.5,-926.8,661.8,185.1,-854.5,2
predicted,-10004.3,,,,,,,,,,651.3,324.0,-919.1,661.8,185.1,-854.5,2
