sample_id,n_points,n_first6,n_hit,rx_mm,ry_mm,rz_mm,frac_y_increase,dt_p95_s,dt_max_s,hit_after_p6,target_max_robust_z,rx_mm_rz,ry_mm_rz,rz_mm_rz,frac_y_increase_rz,dt_p95_s_rz,dt_max_s_rz,target_max_robust_z_rz,rule_penalty,score
84,50,6,1,13.313729330981367,6.026759752321534,1.2612797542325973,0.0,0.02425861998926837,0.0794413999828975,1.0,3.0948160187599187,1.2066724150188954,0.5507518645645397,0.23662338114891937,0.0,9.440091433597608,14.711287730691035,2.1645480942555584,0.0,28.309974919276556
285,69,6,1,12.219332818150901,4.431428095286129,13.318281445971015,0.0,0.020311365013185385,0.0681978000211529,1.0,0.7472290391850587,0.9700986820666055,0.05261867451056544,9.571955941956329,0.0,3.445411972053922,11.87964547024036,1.2109877093794101,0.0,27.13071845020719
228,67,6,1,5.764985192402211,8.628949355680032,11.58622232859664,0.0,0.018486824999854424,0.0588456999976187,1.0,6.27915338384655,0.42512607760115007,1.5349262441237899,8.16289590535409,0.0,0.6744907594765952,9.52436764634914,6.743226064538533,0.0,27.065032697443296
147,76,6,1,17.817879717117222,1.614444005406051,3.7975267803535724,0.0,0.018858070007990998,0.0903558999998495,1.0,1.244331175687078,2.1803265322736753,1.1180304974260906,1.8266574223814758,0.0,1.2382989854365465,17.460047879117326,0.49621714947032375,2.0,26.319578466105437
122,76,6,1,13.082964598230866,4.148245845836435,2.646348239743279,0.0,0.024149459978798343,0.0630222000181675,1.0,3.9265212679675585,1.1567884162849003,0.15972106024550273,0.8901537775018701,0.0,9.274310586717547,10.576197487253944,3.360435987312433,0.0,25.417607315316197
298,65,6,1,7.930019398955966,3.9327783978281,1.8111372323436459,0.0,0.018152515008114257,0.1054851000080816,1.0,2.2836901006015555,0.04288548695430521,0.24121302443025208,0.21069518347817087,0.0,0.16677558692841937,21.270258332698198,0.9982506996023974,2.0,24.930078314091745
61,58,6,1,6.524061294912722,1.3233113174315467,1.552144354786613,0.0,0.018772020010510378,0.0888623000064399,1.0,3.644481616837947,0.2610379568327999,1.2281398192783195,0.0,0.0,1.10761521768186,17.08389247729429,2.954898323014631,2.0,24.635583794101905
226,68,6,1,20.9990898257136,5.011907931995175,22.669800188457383,0.0,0.01861330998654006,0.0324589999800082,1.0,1.4568045942618433,2.868003020523587,0.16692466022662852,17.179578112237188,0.0,0.866582974565886,2.879014277506316,0.190707007371255,0.0,24.15081005243086
36,106,6,1,8.090350373729112,2.370032088699606,1.5639474243565088,0.0,0.01907864000531842,0.0956027999927755,1.0,1.1076036825333226,0.0775439464479883,0.8322594559470086,0.00960200115189342,0.0,1.5732777088337264,18.781452394297386,0.6928141456614245,2.0,23.96694965233943
236,60,6,1,10.022956412425053,4.95934216137192,1.825831773094376,0.0,0.017812640007468784,0.0901269000023603,1.0,0.6928115552763944,0.4953119304832792,0.14704375507566403,0.2226494464247292,0.0,0.34939114114127257,17.402375418985358,1.289233229939714,2.0,21.906004922050016
254,63,6,1,18.16477421491327,13.475337469912516,9.159782345704356,0.0,0.017659359995741343,0.0435033999965526,1.0,0.7105253592633047,2.255314094205841,3.367879157805449,6.188945029883857,0.0,0.5821768475968228,5.660489066237302,1.263763000254245,0.0,19.31856719598352
