sample_id,captured_at,point_index,t_abs,dt_from_prev_s,t_from_first_accepted_s,t_from_p6_s,x,y,z,in_workspace,dist_to_workspace_center_mm,is_first6,is_after_p6,is_selected_hit
67,2026-04-05T00:39:08.727,0,194374.8927218,nan,0.0,-0.0807187000173144,556.5358117646931,2095.748212533872,-677.6777993748102,0.0,2179.7522430327563,1.0,0.0,0.0
67,2026-04-05T00:39:08.727,1,194374.9087116,0.015989800012903288,0.015989800012903288,-0.06472890000441112,591.0668979523964,2026.5375961001487,-657.7307408570075,0.0,2124.831546308585,1.0,0.0,0.0
67,2026-04-05T00:39:08.727,2,194374.9254573,0.016745700006140396,0.032735500019043684,-0.04798319999827072,566.4461417188618,1968.8700631898623,-650.0590038915504,0.0,2063.9237046773605,1.0,0.0,0.0
67,2026-04-05T00:39:08.727,3,194374.9411438,0.015686500002630055,0.04842200002167374,-0.032296699995640665,585.6503620777398,1902.38509167247,-637.6517831683236,0.0,2007.705648369357,1.0,0.0,0.0
67,2026-04-05T00:39:08.727,4,194374.9573818,0.016237999981967732,0.06466000000364147,-0.016058700013672933,576.6813586942069,1841.1912692896963,-631.2685119767946,0.0,1948.0152186852047,1.0,0.0,0.0
67,2026-04-05T00:39:08.727,5,194374.9734405,0.016058700013672933,0.0807187000173144,0.0,579.5029585707878,1779.655249696636,-626.3126308706453,0.0,1891.534102993134,1.0,1.0,0.0
67,2026-04-05T00:39:08.727,6,194374.9898297,0.016389199998229742,0.09710790001554415,0.016389199998229742,584.2019562089483,1718.4912314409564,-621.9259507258207,0.0,1836.2541259470477,0.0,1.0,0.0
67,2026-04-05T00:39:08.727,7,194375.00584,0.01601029999437742,0.11311820000992157,0.03239949999260716,577.1375943560033,1658.0173434755636,-625.2710612588291,0.0,1776.9595673134068,0.0,1.0,0.0
67,2026-04-05T00:39:08.727,8,194375.0229235,0.017083499988075346,0.1302016999979969,0.04948299998068251,578.8996861568085,1597.1859280440287,-627.3453199578704,0.0,1720.6011478326964,0.0,1.0,0.0
67,2026-04-05T00:39:08.727,9,194375.0376784,0.014754900010302663,0.14495660000829957,0.06423789999098517,579.0531630710409,1539.0094158367215,-633.947287352199,0.0,1665.7240448537439,0.0,1.0,0.0
67,2026-04-05T00:39:08.727,10,194375.0542493,0.016570900013903156,0.16152750002220273,0.08080880000488833,567.2229607083941,1478.694301569289,-641.0581481130541,0.0,1604.783352140383,0.0,1.0,0.0
67,2026-04-05T00:39:08.727,11,194375.0712616,0.017012299998896196,0.17853980002109893,0.09782110000378452,586.1188041788325,1421.2977667117077,-649.2207938741549,0.0,1557.726806759395,0.0,1.0,0.0
67,2026-04-05T00:39:08.727,12,194375.0876966,0.016434999997727573,0.1949748000188265,0.1142561000015121,583.8897462130631,1364.3358340170269,-661.8733813415104,0.0,1503.0115735513873,0.0,1.0,0.0
67,2026-04-05T00:39:08.727,13,194375.1043077,0.016611099999863654,0.21158590001869015,0.13086720000137575,576.6341598252873,1304.5457159007183,-678.3908236256261,0.0,1443.4185485179485,0.0,1.0,0.0
67,2026-04-05T00:39:08.727,14,194375.1209045,0.01659680000739172,0.22818270002608187,0.14746400000876747,576.1622964389289,1249.3205213885453,-693.266370275089,0.0,1391.2237600974056,0.0,1.0,0.0
67,2026-04-05T00:39:08.727,15,194375.134919,0.01401449998957105,0.24219720001565292,0.16147849999833852,590.5366730500211,1197.9655388212718,-709.140305827455,0.0,1349.1784230708572,0.0,1.0,0.0
67,2026-04-05T00:39:08.727,16,194375.149236,0.014316999993752688,0.2565142000094056,0.1757954999920912,569.8589412583674,1133.5902117475082,-735.538008432701,0.0,1279.3802123575892,0.0,1.0,0.0
67,2026-04-05T00:39:08.727,17,194375.1636356,0.014399600011529401,0.270913800020935,0.1901951000036206,568.9484051684312,1080.031888391351,-757.7251772545393,0.0,1228.9887277241974,0.0,1.0,0.0
67,2026-04-05T00:39:08.727,18,194375.1763618,0.012726199987810105,0.2836400000087451,0.20292129999143071,573.9042852018429,1026.6928144667704,-780.9085388444394,0.0,1182.2212313991415,0.0,1.0,0.0
67,2026-04-05T00:39:08.727,19,194375.1904,0.01403819999541156,0.2976782000041567,0.21695949998684227,578.4707425656843,974.5689830261535,-809.0825445210805,0.0,1136.960459467209,0.0,1.0,0.0
67,2026-04-05T00:39:08.727,20,194375.2045785,0.014178500015987083,0.31185670002014376,0.23113800000282936,566.3727817342567,916.0758430792106,-843.0990857362749,0.0,1078.5225042653185,0.0,1.0,0.0
67,2026-04-05T00:39:08.727,21,194375.21992,0.015341499994974583,0.32719820001511835,0.24647949999780394,570.8593025923799,863.2123255999286,-872.6813085764556,0.0,1035.2594714973586,0.0,1.0,0.0
67,2026-04-05T00:39:08.727,22,194375.232931,0.013011000002734363,0.3402092000178527,0.2594905000005383,584.0203936686298,818.8965618280231,-898.4563719581499,0.0,1005.8199550526675,0.0,1.0,0.0
67,2026-04-05T00:39:08.727,23,194375.2462579,0.01332689999253489,0.3535361000103876,0.2728173999930732,581.0629635501989,764.67268521497,-939.7762689530467,0.0,961.2183075115857,0.0,1.0,0.0
67,2026-04-05T00:39:08.727,24,194375.2606967,0.014438799989875406,0.367974900000263,0.2872561999829486,571.7709977081981,707.0834776327706,-979.9830531493149,0.0,912.8452261761395,0.0,1.0,0.0
67,2026-04-05T00:39:08.727,25,194375.2776913,0.016994600009638816,0.3849695000099018,0.3042507999925874,566.8236681766514,652.3067587235962,-1021.2736754734269,0.0,872.6399501767912,0.0,1.0,0.0
67,2026-04-05T00:39:08.727,26,194375.2926958,0.015004499990027398,0.3999739999999292,0.3192552999826148,583.39332060365,614.7486982122007,-1058.2553265095394,0.0,862.1533951955356,0.0,1.0,0.0
