sample_id,captured_at,point_index,t_abs,dt_from_prev_s,t_from_first_accepted_s,t_from_p6_s,x,y,z,in_workspace,dist_to_workspace_center_mm,is_first6,is_after_p6,is_selected_hit
35,2026-04-05T00:32:25.965,12,193972.3709697,0.01572269998723641,0.18535819998942316,0.11152979999314994,329.61434223572655,1204.5030471183632,-834.0117840460628,0.0,1250.5309471459295,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,13,193972.3864497,0.015480000001844019,0.20083819999126717,0.12700979999499395,317.73201312193896,1126.7191149250805,-862.8463708750112,0.0,1171.2514624354728,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,14,193972.4024329,0.015983200020855293,0.21682140001212247,0.14299300001584925,320.64370671805636,1060.4505582181043,-888.4724950654714,0.0,1107.9262865610688,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,15,193972.4170135,0.014580599992768839,0.2314020000048913,0.1575736000086181,311.4354404434621,989.3876162769104,-918.6127569089901,0.0,1037.4132848224344,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,16,193972.4335939,0.01658039999892935,0.24798240000382066,0.17415400000754744,300.5487091405471,920.6526520388036,-951.0797689271548,0.0,969.8144023810861,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,17,193972.447903,0.014309099991805851,0.2622914999956265,0.1884630999993533,299.96158529604554,855.0604023666248,-984.0983149464065,0.0,910.0427302745273,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,18,193972.4627513,0.014848299993900582,0.2771397999895271,0.20331139999325387,301.3611257113648,791.8353724905296,-1014.2458781344227,0.0,854.9116363039761,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,19,193972.4791047,0.016353400016669184,0.2934932000061963,0.21966480000992306,283.1914227404495,716.7285627817059,-1061.0783182145215,0.0,787.3013649294078,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,20,193972.4941869,0.015082199999596924,0.3085754000057932,0.23474700000951998,272.2896583999718,652.2590126272294,-1098.0275407113786,0.0,734.0288717109281,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,21,193972.5108957,0.016708799987100065,0.32528419999289326,0.25145579999662004,272.97709489283943,602.1166514921539,-1061.8307359193795,0.0,680.6248184047259,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,22,193972.5246572,0.013761500013060868,0.33904570000595413,0.2652173000096809,280.7934818008416,560.0469123485288,-1020.9750798910765,0.0,638.069348431354,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,23,193972.5381855,0.013528299983590841,0.352573999989545,0.27874559999327175,262.5417096039141,502.89282940512885,-995.6556893767828,0.0,575.3080549227427,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,24,193972.5522482,0.014062700007343665,0.36663669999688864,0.2928083000006154,255.8262200779509,453.12045893860784,-969.5655274911832,0.0,524.9805404043404,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,25,193972.5657053,0.013457099994411692,0.38009379999130033,0.3062653999950271,255.72583955505934,406.926872232361,-941.1674812831989,1.0,482.3690971405141,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,26,193972.5787761,0.01307080002152361,0.39316460001282394,0.3193362000165507,245.43567813787286,357.4429320219833,-919.719596246526,1.0,434.0426064703737,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,27,193972.5944881,0.015711999993072823,0.40887660000589676,0.33504820000962354,256.26038604217047,321.3690228662342,-897.5770460510395,1.0,411.0392986300935,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,28,193972.6110479,0.01655979998758994,0.4254363999934867,0.3516079999972135,252.56026535738374,273.55722047222,-878.3819159295905,1.0,372.9444758523099,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,29,193972.6270794,0.016031500010285527,0.44146790000377223,0.367639500007499,230.16178977329355,217.26499744303146,-866.56086812225,1.0,318.271431527091,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,30,193972.6419345,0.014855099987471476,0.4563229999912437,0.3824945999949705,236.27857398466085,176.9696094660137,-853.0472522618334,1.0,298.9153186421569,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,31,193972.6618979,0.019963400001870468,0.4762863999931142,0.40245799999684095,236.67867864187247,135.59574206888806,-843.3183209671485,1.0,278.5961502405558,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,32,193972.6781909,0.01629300002241507,0.49257940001552925,0.418751000019256,218.09336725575895,81.46710553734238,-837.4419876027238,1.0,241.07075940620751,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,33,193972.6937217,0.015530799981206656,0.5081101999967359,0.4342818000004627,228.428118497367,47.036303159360386,-829.0617447859372,1.0,243.7704969596647,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,34,193972.7082687,0.014546999998856336,0.5226571999955922,0.448828799999319,200.2111217649649,-12.860131766020004,-831.7816149775504,1.0,211.90475294928186,0.0,1.0,1.0
35,2026-04-05T00:32:25.965,35,193972.7258037,0.01753500002087094,0.5401922000164632,0.46636380002018996,224.49222976465444,-37.18961172308718,-826.7430693065944,1.0,239.0531454288749,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,36,193972.739796,0.01399229999515228,0.5541845000116155,0.48035610001534224,214.45209921666037,-82.0172510944169,-829.5932791459381,1.0,240.15336490863243,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,37,193972.754487,0.014690999989397824,0.5688755000010133,0.49504710000474006,210.68498918455543,-125.73269543137462,-833.1118197715672,1.0,254.30474636232483,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,38,193972.7708791,0.016392099991207942,0.5852675999922212,0.511439199995948,201.1428284805038,-171.98832705440032,-840.9229694770022,1.0,271.16142356080803,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,39,193972.7867092,0.015830100019229576,0.6010977000114508,0.5272693000151776,204.8240670061041,-205.57240065008546,-848.7434429423339,1.0,294.68651983992424,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,40,193972.8032445,0.016535300004761666,0.6176330000162125,0.5438046000199392,202.20521394154684,-249.7815594572719,-859.8844252592669,1.0,323.8626797376208,0.0,1.0,0.0
35,2026-04-05T00:32:25.965,41,193972.817308,0.014063499984331429,0.6316965000005439,0.5578681000042707,209.30016229841522,-272.6872905051996,-870.7279911591343,1.0,344.99531423309185,0.0,1.0,0.0
