sample_id,captured_at,point_index,t_abs,dt_from_prev_s,t_from_first_accepted_s,t_from_p6_s,x,y,z,in_workspace,dist_to_workspace_center_mm,is_first6,is_after_p6,is_selected_hit
115,2026-04-05T00:43:50.641,0,194656.8062232,nan,0.0,-0.07852020001155324,29.589610630412608,2264.8757022954787,-643.8032601709276,0.0,2279.511847173588,1.0,0.0,0.0
115,2026-04-05T00:43:50.641,1,194656.8221193,0.01589609999791719,0.01589609999791719,-0.06262410001363605,28.8705595484912,2181.0336529103233,-641.4637484832986,0.0,2196.493181797817,1.0,0.0,0.0
115,2026-04-05T00:43:50.641,2,194656.8373539,0.015234599995892495,0.031130699993809685,-0.04738950001774356,40.27823558434284,2097.6914709528046,-641.258106781286,0.0,2113.9723770372057,1.0,0.0,0.0
115,2026-04-05T00:43:50.641,3,194656.8540408,0.016686900024069473,0.04781760001787916,-0.030702599993674085,47.95056828104134,2015.5640830878729,-642.7709126773356,0.0,2032.4774619653679,1.0,0.0,0.0
115,2026-04-05T00:43:50.641,4,194656.8690722,0.015031399991130456,0.06284900000900961,-0.015671200002543628,52.70752893386043,1934.4718842730097,-649.4062703495692,0.0,1951.3474247271283,1.0,0.0,0.0
115,2026-04-05T00:43:50.641,5,194656.8847434,0.015671200002543628,0.07852020001155324,0.0,51.67938216350285,1856.2217175898056,-658.5785847365975,0.0,1872.568856715457,1.0,1.0,0.0
115,2026-04-05T00:43:50.641,6,194656.9020555,0.017312099982518703,0.09583229999407195,0.017312099982518703,50.64292982050938,1779.9031855513376,-668.1126331968217,0.0,1795.6591567331247,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,7,194656.9153768,0.013321300008101389,0.10915360000217333,0.03063339999062009,69.86385068248501,1700.6870141007385,-679.0506313564897,0.0,1716.402021982914,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,8,194656.9295431,0.014166300010401756,0.12331990001257509,0.04479970000102185,75.92661535315801,1624.0033865922635,-693.8825400667797,0.0,1638.791096470642,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,9,194656.9443349,0.014791800000239164,0.13811170001281425,0.05959150000126101,78.60267519600211,1549.346245218127,-712.905879032309,0.0,1562.5800389804517,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,10,194656.9604403,0.016105399990919977,0.15421710000373423,0.07569689999218099,74.21620343168615,1471.4760698962793,-734.2574259562754,0.0,1482.6396966154161,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,11,194656.9759744,0.015534100006334484,0.16975120001006871,0.09123099999851547,84.0521511671518,1400.137209606312,-753.842288465175,0.0,1410.2521216013372,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,12,194656.9923102,0.016335799999069422,0.18608700000913814,0.1075667999975849,82.31938134625307,1326.8588552987017,-777.9101542029465,0.0,1335.0044317816173,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,13,194657.0068996,0.01458940000156872,0.20067640001070686,0.12215619999915361,108.92509614995652,1255.8822038323995,-802.1863447113839,0.0,1264.3861347053446,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,14,194657.0197169,0.01281729998299852,0.21349369999370538,0.13497349998215213,110.123186282206,1185.6948826396465,-830.1282512909263,0.0,1192.8459800588064,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,15,194657.0324444,0.012727500026812777,0.22622120002051815,0.1477010000089649,117.04272663819938,1120.8814720011194,-859.9688240497321,0.0,1127.6864675885145,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,16,194657.045546,0.013101599994115531,0.23932280001463369,0.16080260000308044,117.94924620883285,1046.1394533318498,-893.4490613060568,0.0,1052.7880581087843,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,17,194657.0633653,0.01781930000288412,0.2571421000175178,0.17862190000596456,108.272487342354,973.5135871374953,-933.5864549010913,0.0,980.0916721457421,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,18,194657.0769642,0.013598899997305125,0.27074100001482293,0.1922208000032697,121.43121110062384,910.5091409749946,-965.9568887384391,0.0,920.9357990655167,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,19,194657.0937943,0.016830099979415536,0.28757109999423847,0.20905089998268522,122.94506456921363,842.869061480565,-1005.2693904550279,0.0,858.268832167305,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,20,194657.1088619,0.015067600004840642,0.3026386999990791,0.22411849998752587,141.27469224201423,783.8868629340565,-1040.2356869166642,0.0,808.7664684157354,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,21,194657.1250256,0.016163699998287484,0.3188023999973666,0.24028219998581335,137.91601852240046,714.9511474415589,-1087.1867831486795,0.0,751.8077301934475,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,22,194657.141148,0.016122400003951043,0.33492480000131764,0.2564045999897644,131.9953220668276,658.5034752558915,-1073.0513307343053,0.0,693.539007583947,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,23,194657.1581426,0.016994600009638816,0.35191940001095645,0.2733991999994032,140.35498192751083,616.8035663733054,-1032.3239511582924,0.0,646.2629406772778,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,24,194657.1734879,0.015345299994805828,0.3672647000057623,0.28874449999420904,152.60365611960106,573.5660367781974,-994.9824856924852,0.0,601.0719981789545,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,25,194657.1892246,0.015736700006527826,0.3830014000122901,0.30448120000073686,132.71105930136673,518.9383824781091,-968.3706837633885,0.0,539.9850187441874,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,26,194657.2054415,0.016216899995924905,0.399218300008215,0.32069809999666177,159.0361916404554,484.55721602457777,-930.4763835230849,0.0,510.89824408157364,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,27,194657.2238901,0.018448599992552772,0.4176669000007678,0.33914669998921454,150.15968517192232,433.1725084867568,-906.5803173509439,1.0,458.50807379595767,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,28,194657.2388994,0.015009299997473136,0.4326761999982409,0.3541559999866877,149.31729028348445,389.3482918937075,-883.584748657869,1.0,417.3214660843309,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,29,194657.2558724,0.016973000019788742,0.44964920001802966,0.3711290000064764,156.520956378763,347.5806895960827,-858.4772432272907,1.0,383.4518025721311,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,30,194657.2722142,0.016341799986548722,0.4659910000045784,0.38747079999302514,169.57326865038021,313.70294068197836,-836.0552902269118,1.0,362.2893240785041,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,31,194657.2856179,0.013403699995251372,0.47939469999982975,0.4008744999882765,179.91284277335944,272.8156026798763,-818.6017342647799,1.0,336.7828109109448,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,32,194657.3010899,0.015471999999135733,0.4948666999989655,0.41634649998741224,175.99295240670153,230.0602248881396,-802.2310245670438,1.0,305.71228128686437,0.0,1.0,1.0
115,2026-04-05T00:43:50.641,33,194657.3147652,0.01367529999697581,0.5085419999959413,0.43002179998438805,186.52462879206678,192.37099214025693,-791.4731782417258,0.0,289.09532477021713,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,34,194657.3282936,0.013528400013456121,0.5220704000093974,0.4435501999978442,186.28480548672906,147.88285550799174,-782.4490243208347,0.0,265.3103834974232,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,35,194657.3448089,0.01651529999799095,0.5385857000073884,0.4600654999958351,178.0216932662529,96.68798230166794,-778.6947546073502,0.0,236.12550000947053,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,36,194657.3624439,0.017634999996516854,0.5562207000039052,0.477700499992352,182.3205140037221,58.90618553534637,-771.7692063068168,0.0,230.551176470843,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,37,194657.377062,0.014618100016377866,0.5708388000202831,0.49231860000872985,201.42918952497712,31.62069753529363,-767.134236772939,0.0,243.3657698675332,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,38,194657.3920667,0.015004699991550297,0.5858435000118334,0.5073233000002801,200.4230923710943,-10.833679677322152,-769.0233040091075,0.0,239.66993858978995,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,39,194657.4056149,0.013548199989600107,0.5993917000014335,0.5208714999898802,209.82152929966196,-44.0946396573047,-770.9939394108123,0.0,250.2238499282145,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,40,194657.4195871,0.013972200016723946,0.6133639000181574,0.5348437000066042,218.436393967992,-78.65541158369774,-774.4113813684604,0.0,263.957635068431,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,41,194657.4326234,0.013036299991654232,0.6264002000098117,0.5478799999982584,212.83938923855612,-122.69683933739407,-783.4548288335736,0.0,271.91523847890454,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,42,194657.445698,0.013074599992251024,0.6394748000020627,0.5609545999905095,217.22026739181047,-161.11480892174336,-792.4954506394508,0.0,291.03239399227414,0.0,1.0,0.0
115,2026-04-05T00:43:50.641,43,194657.4610483,0.015350300003774464,0.6548251000058372,0.5763048999942839,215.1230288119832,-201.309243204636,-805.0488977120159,1.0,309.54650821898775,0.0,1.0,0.0
