sample_id,captured_at,point_index,t_abs,dt_from_prev_s,t_from_first_accepted_s,t_from_p6_s,x,y,z,in_workspace,dist_to_workspace_center_mm,is_first6,is_after_p6,is_selected_hit
28,2026-04-05T00:32:02.365,0,193946.8779814,nan,0.0,-0.08082229999126866,-213.82389895593997,2396.5175619756646,-1114.8251211325003,0.0,2415.6090158161146,1.0,0.0,0.0
28,2026-04-05T00:32:02.365,1,193946.8960954,0.01811400000588037,0.01811400000588037,-0.0627082999853883,-203.66207983744926,2309.1030788753624,-1075.3422184271271,0.0,2324.6892620731787,1.0,0.0,0.0
28,2026-04-05T00:32:02.365,2,193946.9132494,0.01715400000102818,0.03526800000690855,-0.045554299984360114,-235.49724427373212,2233.3008115428797,-1049.7205855407092,0.0,2250.6682831179855,1.0,0.0,0.0
28,2026-04-05T00:32:02.365,3,193946.9298113,0.016561900003580377,0.05182990001048893,-0.028992399980779737,-239.6634659816491,2152.8508068377505,-1018.7554690219198,0.0,2169.4026908001442,1.0,0.0,0.0
28,2026-04-05T00:32:02.365,4,193946.9461102,0.01629889998002909,0.06812879999051802,-0.012693500000750646,-207.84496768017652,2068.765460704467,-979.4293977269665,0.0,2080.6967802197914,1.0,0.0,0.0
28,2026-04-05T00:32:02.365,5,193946.9588037,0.012693500000750646,0.08082229999126866,0.0,-219.08476150009756,1991.3192602200274,-960.184788913053,0.0,2004.2386927861912,1.0,1.0,0.0
28,2026-04-05T00:32:02.365,6,193946.9734491,0.014645400020526722,0.09546770001179539,0.014645400020526722,-232.41763164875692,1913.8591467364006,-937.096190254851,0.0,1928.276670081144,0.0,1.0,0.0
28,2026-04-05T00:32:02.365,7,193946.988641,0.015191899990895763,0.11065960000269115,0.029837300011422485,-236.95622897486192,1838.3270401196276,-918.9255188691445,0.0,1853.6323087790213,0.0,1.0,0.0
28,2026-04-05T00:32:02.365,8,193947.0028958,0.014254799985792488,0.12491439998848364,0.04409209999721497,-242.1837413057542,1765.949074732942,-908.9674914554816,0.0,1782.5009158499724,0.0,1.0,0.0
28,2026-04-05T00:32:02.365,9,193947.0168137,0.013917900010710582,0.13883229999919422,0.058010000007925555,-235.8257261681947,1685.8146902682302,-892.124184100534,0.0,1702.2476234446642,0.0,1.0,0.0
