sample_id,captured_at,point_index,t_abs,dt_from_prev_s,t_from_first_accepted_s,t_from_p6_s,x,y,z,in_workspace,dist_to_workspace_center_mm,is_first6,is_after_p6,is_selected_hit
185,2026-04-05T00:49:06.966,0,194972.8843108,nan,0.0,-0.07304409999051131,-249.62646679360205,2393.696549633847,-654.1444920892432,0.0,2419.202652822392,1.0,0.0,0.0
185,2026-04-05T00:49:06.966,1,194972.8982813,0.013970500003779307,0.013970500003779307,-0.059073599986732006,-210.82740852929328,2309.8926132120096,-644.6774943168359,0.0,2333.504159556377,1.0,0.0,0.0
185,2026-04-05T00:49:06.966,2,194972.9127105,0.014429200004087761,0.028399700007867068,-0.044644399982644245,-205.84392831693913,2230.738116393977,-641.5976049235187,0.0,2255.068971126861,1.0,0.0,0.0
185,2026-04-05T00:49:06.966,3,194972.9271523,0.014441799983615056,0.042841499991482124,-0.03020259999902919,-182.6528363674406,2151.7072467482453,-636.7631604958292,0.0,2175.4309384611893,1.0,0.0,0.0
185,2026-04-05T00:49:06.966,4,194972.9420019,0.014849600003799424,0.05769109999528155,-0.015352999995229766,-168.23248322289464,2077.404413165783,-637.8043521023512,0.0,2100.6327194510895,1.0,0.0,0.0
185,2026-04-05T00:49:06.966,5,194972.9573549,0.015352999995229766,0.07304409999051131,0.0,-175.9582248663064,2002.9983055485054,-643.6581801953903,0.0,2026.9865903624088,1.0,1.0,0.0
185,2026-04-05T00:49:06.966,6,194972.9741558,0.016800900019006804,0.08984500000951812,0.016800900019006804,-162.60971868195838,1928.5869806449668,-648.2363289983809,0.0,1951.736306102673,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,7,194972.990347,0.01619120000395924,0.10603620001347736,0.03299210002296604,-162.1391452403709,1854.9941065359394,-658.5636407357151,0.0,1877.6537895142276,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,8,194973.0065281,0.016181099985260516,0.12221729999873787,0.04917320000822656,-141.1457880441585,1782.8731141822402,-668.7991417879828,0.0,1803.3337216373623,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,9,194973.0226183,0.016090199991595,0.13830749999033287,0.06526339999982156,-136.77718027640685,1712.0229725262889,-683.4192899811856,0.0,1731.0799691101415,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,10,194973.0378353,0.015217000007396564,0.15352449999772944,0.08048040000721812,-145.84328600086155,1642.6147646112433,-700.9782816094266,0.0,1661.0427969746945,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,11,194973.0561089,0.018273599998792633,0.17179809999652207,0.09875400000601076,-117.86168412741108,1572.2889023461473,-713.7339321710899,0.0,1587.6645795162926,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,12,194973.0707431,0.014634199993452057,0.18643229998997413,0.11338819999946281,-164.2850904697666,1496.686565091821,-744.4631058802705,0.0,1513.6882078253186,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,13,194973.0875536,0.01681050000479445,0.20324279999476857,0.13019870000425726,-118.77267930923244,1433.8755842277742,-761.1340933217391,0.0,1445.472199813061,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,14,194973.1017602,0.014206599997123703,0.21744939999189228,0.14440530000138097,-120.22092587184534,1365.5550645056012,-783.9383666904907,0.0,1375.7412576283564,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,15,194973.1192935,0.0175333000079263,0.23498269999981858,0.16193860000930727,-103.91595215243206,1300.3968660301564,-808.3737397899422,0.0,1307.7560574713007,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,16,194973.1347359,0.015442400006577373,0.25042510000639595,0.17738100001588464,-96.21837411187153,1232.3608848762249,-838.2644173821199,0.0,1237.6520545980657,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,17,194973.1516469,0.01691099998424761,0.26733609999064356,0.19429200000013225,-89.25328750184963,1167.4050104547518,-867.2533465511631,0.0,1171.2698028536574,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,18,194973.1666851,0.01503820001380518,0.28237430000444874,0.20933020001393743,-63.357654252548855,1111.8183068175633,-892.789930762086,0.0,1113.6454214989053,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,19,194973.1820956,0.015410499996505678,0.2977848000009544,0.2247407000104431,-103.39504051317545,1034.109464192566,-939.6626487492299,0.0,1040.022136322666,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,20,194973.1960501,0.013954499998362735,0.31173929999931715,0.23869520000880584,-75.29379726428397,978.4275133831745,-970.5344074225059,0.0,983.8519489649352,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,21,194973.2109447,0.01489459999720566,0.3266338999965228,0.2535898000060115,-80.641089820238,911.495051333373,-1013.3528195435987,0.0,922.0493889543594,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,22,194973.2251116,0.014166900014970452,0.34080080001149327,0.26775670002098195,-49.86133387543168,860.5005278201794,-1045.0905371536655,0.0,874.0701201655299,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,23,194973.2407485,0.01563689997419715,0.3564376999856904,0.2833935999951791,-75.95513411458751,790.9456059699621,-1096.418595738095,0.0,818.5013126154905,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,24,194973.2576632,0.016914700012421235,0.37335239999811165,0.30030830000760034,-66.28653032703278,745.3432548233673,-1079.0715083348657,0.0,769.4134627824052,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,25,194973.2735484,0.015885200002230704,0.38923760000034235,0.31619350000983104,-67.91535420774198,701.5918815958969,-1040.6783920810535,0.0,718.7726161011873,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,26,194973.2887707,0.015222299989545718,0.40445989998988807,0.33141579999937676,-73.92021152343023,659.6725382271613,-1009.0148103258891,0.0,672.6933062199473,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,27,194973.3046227,0.015852000011363998,0.42031190000125207,0.34726780001074076,-50.03937357876384,625.4601878176292,-968.8110788661209,0.0,631.2205240862645,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,28,194973.3209036,0.016280899988487363,0.43659279998973943,0.3635486999992281,-70.5539322039649,577.1220877049657,-946.368852965569,0.0,583.2648043485243,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,29,194973.3363518,0.015448200021637604,0.45204100001137704,0.3789969000208657,-62.97007418491012,537.8329620359043,-916.6072977420148,0.0,541.7613198018659,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,30,194973.3519569,0.015605099993990734,0.46764610000536777,0.39460200001485646,-65.73963245223376,499.1302236777898,-894.5155031424938,0.0,503.4707133184365,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,31,194973.3659044,0.013947500003268942,0.4815936000086367,0.4085495000181254,-54.345032094673115,461.9719231682021,-870.6016998546313,1.0,466.0855075632963,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,32,194973.3795801,0.013675700000021607,0.4952693000086583,0.422225200018147,-78.80370407441205,406.5196987807773,-858.2307824405584,1.0,416.18860725419836,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,33,194973.3956514,0.016071299993200228,0.5113406000018585,0.43829650001134723,-62.05054082848028,378.6379789580743,-837.236603402311,1.0,388.78815912915974,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,34,194973.4092564,0.013604999985545874,0.5249455999874044,0.4519014999968931,-70.92325879921646,331.94013652303306,-826.133939120578,1.0,347.3766800225268,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,35,194973.4250216,0.015765200019814074,0.5407108000072185,0.4676667000167072,-49.30481370448706,305.9082782535763,-813.0253998673625,1.0,321.8313540143873,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,36,194973.4431535,0.01813189999666065,0.5588427000038791,0.48579860001336783,-66.0446524400154,255.103177177446,-805.3535990132261,1.0,279.99547914510873,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,37,194973.4598537,0.016700200008926913,0.5755429000128061,0.5024988000222947,-47.13166514453724,230.7950880354333,-796.0891402715831,0.0,257.4591876202497,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,38,194973.4759106,0.016056899999966845,0.5915998000127729,0.5185557000222616,-59.473502706748604,184.56798080343265,-794.658318293461,0.0,220.67919468501714,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,39,194973.4929376,0.017026999994413927,0.6086268000071868,0.5355827000166755,-40.59612077101792,160.87044892081644,-791.0915046392895,0.0,198.46512721224852,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,40,194973.507456,0.014518399984808639,0.6231451999919955,0.5501011000014842,-64.67150207560007,107.42600637458622,-797.129465703704,0.0,162.18846091110305,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,41,194973.5229298,0.01547380001284182,0.6386190000048373,0.565574900014326,-36.43345593350841,89.73126114323873,-795.3536109338414,0.0,142.58317811790013,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,42,194973.5377087,0.01477889998932369,0.653397899994161,0.5803538000036497,-61.36874033027425,34.62185753846393,-806.7473405683584,1.0,116.87965520231509,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,43,194973.5525375,0.014828800020040944,0.6682267000142019,0.5951826000236906,-19.09992102005708,27.39135502100703,-807.1714124317381,1.0,98.65211595692075,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,44,194973.567476,0.014938499982235953,0.6831651999964379,0.6101211000059266,-27.04081719376154,-12.643041739224373,-819.0102269956255,1.0,86.31567430210055,0.0,1.0,1.0
185,2026-04-05T00:49:06.966,45,194973.5816182,0.014142200001515448,0.6973073999979533,0.624263300007442,-45.559449071768995,-61.984785871038184,-835.4460959000365,1.0,100.42401910772564,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,46,194973.5947893,0.013171099999453872,0.7104784999974072,0.6374344000068959,-29.7843537415215,-83.60480453151922,-847.9637461770709,1.0,102.88169312602668,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,47,194973.6099383,0.015149000013479963,0.7256275000108872,0.6525834000203758,-36.551156664530936,-125.11697378364852,-867.7736579214268,1.0,134.271297402157,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,48,194973.625086,0.015147699974477291,0.7407751999853645,0.6677310999948531,-37.51472815628131,-161.53942020871273,-887.3784836865516,1.0,166.3178937578798,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,49,194973.6413841,0.016298100003041327,0.7570732999884058,0.6840291999978945,-19.344492430991522,-179.65481074840523,-905.511944301925,1.0,180.77732695901196,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,50,194973.6573789,0.015994800021871924,0.7730681000102777,0.7000240000197664,-22.36478570964846,-214.95609858791386,-928.8237911242742,1.0,218.0300871319168,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,51,194973.6722465,0.014867599995341152,0.7879357000056189,0.7148916000151075,-30.904628413283262,-254.98848417851468,-958.19583571514,1.0,263.364725078366,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,52,194973.6874052,0.015158700000029057,0.8030944000056479,0.7300503000151366,-23.482900842931485,-280.6658319985536,-986.4029619122435,1.0,294.6018121306247,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,53,194973.7053362,0.017930999980308115,0.821025399985956,0.7479812999954447,-14.303122300301766,-306.38539550623454,-1013.1704420918257,1.0,326.93139777376604,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,54,194973.7205058,0.015169600024819374,0.8361950000107754,0.7631509000202641,-37.97457685480458,-356.54183820803587,-1047.2212423624167,0.0,387.6057856673454,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,55,194973.7485881,0.02808229997754097,0.8642772999883164,0.7912331999978051,8.783778082617118,-382.9954186172297,-1110.1693169951623,0.0,436.9597089496979,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,56,194973.7626741,0.014086000010138378,0.8783632999984547,0.8053192000079434,-5.166091675264397,-424.56384810041664,-1153.6132658500812,0.0,494.5713681888337,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,57,194973.7748424,0.0121682999888435,0.8905315999872983,0.8174874999967869,-14.428532265962986,-459.53178141752596,-1195.7206742485046,0.0,546.6519531238363,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,58,194973.7901434,0.015301000006729737,0.905832599994028,0.8327885000035167,1.0326597651628617,-465.6386444957727,-1229.6843900035337,0.0,570.536774139979,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,59,194973.8066881,0.016544700018130243,0.9223773000121582,0.8493332000216469,7.955412770813837,-461.4091124432148,-1249.9689635677385,0.0,579.1717647629814,0.0,1.0,0.0
185,2026-04-05T00:49:06.966,60,194973.8234124,0.01672429998870939,0.9391016000008676,0.8660575000103563,-10.40452216150652,-475.42860286972996,-1273.7317682292662,0.0,604.8272853400767,0.0,1.0,0.0
