sample_id,captured_at,point_index,t_abs,dt_from_prev_s,t_from_first_accepted_s,t_from_p6_s,x,y,z,in_workspace,dist_to_workspace_center_mm,is_first6,is_after_p6,is_selected_hit
210,2026-04-05T00:52:07.327,0,195153.038478,nan,0.0,-0.0837939000048209,139.44812960931722,2197.1636809592624,-552.4889853696355,0.0,2228.8422840271623,1.0,0.0,0.0
210,2026-04-05T00:52:07.327,1,195153.0575484,0.019070399983320385,0.019070399983320385,-0.06472350002150051,123.82140331315577,2114.330147419016,-550.7452968869604,0.0,2146.5559764073087,1.0,0.0,0.0
210,2026-04-05T00:52:07.327,2,195153.0740051,0.016456700017442927,0.03552710000076331,-0.048266800004057586,121.88206737859991,2031.5517249183788,-551.4272805235291,0.0,2064.8391196726548,1.0,0.0,0.0
210,2026-04-05T00:52:07.327,3,195153.0896715,0.01566639999509789,0.0511934999958612,-0.032600400008959696,-291.2915165334084,1956.5227417659476,-594.6279754340607,0.0,2001.5204370775668,1.0,0.0,0.0
210,2026-04-05T00:52:07.327,4,195153.1055334,0.01586189999943599,0.0670553999952972,-0.016738500009523705,-308.05405107472325,1863.0458192573,-604.7751256422741,0.0,1911.280918513861,1.0,0.0,0.0
210,2026-04-05T00:52:07.327,5,195153.1222719,0.016738500009523705,0.0837939000048209,0.0,-294.5216388680924,1767.9473755860204,-613.963644467932,0.0,1814.9924835351555,1.0,1.0,0.0
210,2026-04-05T00:52:07.327,6,195153.1396469,0.01737499999580905,0.10116890000062995,0.01737499999580905,-306.5665758708201,1678.7790249357192,-627.8317642235709,0.0,1728.108106737231,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,7,195153.1560173,0.01637040000059642,0.11753930000122637,0.03374539999640547,-281.87731202378063,1589.1913805114018,-642.4861977797118,0.0,1634.410420077967,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,8,195153.1724969,0.016479599988088012,0.13401889998931438,0.05022499998449348,-305.77045846572446,1502.1658714014318,-664.9151089407683,0.0,1550.89096472895,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,9,195153.1927875,0.02029060001950711,0.1543095000088215,0.07051560000400059,31.054241260445906,1412.4801728605182,-655.84221803583,0.0,1433.763448801093,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,10,195153.20624,0.013452499988488853,0.16776199999731034,0.08396809999248944,38.927321572951314,1271.6178255232735,-702.5448067386285,0.0,1287.445448902309,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,11,195153.2232683,0.01702830000431277,0.1847903000016231,0.10099639999680221,11.448413632681877,1199.1396787402596,-734.61868320614,0.0,1210.5445118823468,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,12,195153.2391241,0.015855799982091412,0.20064609998371452,0.11685219997889362,13.971621317109111,1131.4346289591615,-763.7798221031455,0.0,1139.6909505108983,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,13,195153.254039,0.014914900006260723,0.21556099998997524,0.13176709998515435,6.163679106159634,1069.1459866473986,-796.0635067170456,0.0,1074.2038569751649,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,14,195153.2685465,0.014507500018225983,0.23006850000820123,0.14627460000338033,-14.892948900373085,994.975972016347,-834.2031430332918,0.0,997.2603527682834,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,15,195153.2839335,0.015386999992188066,0.2454555000003893,0.1616615999955684,-31.514021999299075,926.6728677285121,-873.0042120203652,0.0,927.6014822839592,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,16,195153.2994199,0.015486399992369115,0.2609418999927584,0.1771479999879375,-34.069279618595374,864.3767520191807,-912.1378110133234,0.0,865.133060113387,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,17,195153.3163987,0.016978800005745143,0.27792069999850355,0.19412679999368265,-26.2935122765698,805.4319189406459,-950.5927816776702,0.0,807.4475551973228,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,18,195153.3321359,0.015737200010335073,0.2936579000088386,0.20986400000401773,-33.222704947104376,745.6516060303945,-995.9374670359406,0.0,752.5317689513056,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,19,195153.3488488,0.016712899989215657,0.3103707999980543,0.22657689999323338,-47.324992193129674,682.2454061643368,-1041.1786523357832,0.0,698.3049913854037,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,20,195153.3645444,0.015695600013714284,0.32606640001176856,0.24227250000694767,-67.77848225164234,617.040745582758,-1093.9677352631961,0.0,650.3512025734983,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,21,195153.3804798,0.015935399977024645,0.3420017999887932,0.2582078999839723,-62.492594321143315,575.9684407511407,-1069.471258704491,0.0,603.6269349632865,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,22,195153.3952776,0.014797800016822293,0.3567996000056155,0.2730057000007946,-97.03797017421812,517.2780443360842,-1035.6080682032068,0.0,543.4910219769063,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,23,195153.4121554,0.016877799993380904,0.3736773999989964,0.2898834999941755,-90.9431194160511,477.48234644058573,-990.4326694843381,0.0,494.40682624898415,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,24,195153.4282519,0.016096500010462478,0.3897739000094589,0.305980000004638,-102.65940719726314,433.1509678166411,-949.0968186468807,1.0,447.8495421543166,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,25,195153.4432603,0.015008399990620092,0.404782300000079,0.3209883999952581,-97.75642109813361,393.1389975954256,-913.5532205193168,1.0,405.33724117418194,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,26,195153.4589525,0.015692199987825006,0.420474499987904,0.3366805999830831,-110.9786323618614,351.9136432533528,-883.1141124208018,1.0,369.3840851310389,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,27,195153.4770205,0.01806800000485964,0.4385424999927636,0.3547485999879427,-118.6050855887811,309.51524358894676,-854.9573004971649,1.0,334.5081420831933,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,28,195153.4905695,0.013548999995691702,0.4520914999884553,0.3682975999836344,-143.23085813915122,258.5289107694923,-832.3504601432692,1.0,303.197520883277,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,29,195153.5056557,0.015086200000951067,0.4671776999894064,0.3833837999845855,-131.67242903965507,226.44760683446248,-804.9757090694493,1.0,278.6498933735885,0.0,1.0,1.0
210,2026-04-05T00:52:07.327,30,195153.5199897,0.014334000006783754,0.48151169999619015,0.39771779999136925,-151.74476650516272,180.52211275714262,-785.1219926546726,0.0,262.3197741834229,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,31,195153.5359874,0.015997700014850125,0.49750940001104027,0.41371550000621937,-161.3976747612587,137.75021912880948,-766.434700942187,0.0,250.72698578489533,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,32,195153.5534954,0.0175079999899026,0.5150174000009429,0.431223499996122,-162.99547724017202,104.34392345797073,-752.3199105402803,0.0,243.4431941669044,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,33,195153.5675683,0.014072899997700006,0.5290902999986429,0.445296399993822,-189.27225183467408,50.47850213925608,-741.8542212179527,0.0,251.75812169495424,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,34,195153.5836954,0.01612710001063533,0.5452174000092782,0.4614235000044573,-184.83620843076324,20.327013775774503,-730.1778290843537,0.0,251.82768150186362,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,35,195153.5982345,0.0145390999969095,0.5597565000061877,0.4759626000013668,-196.0901083335125,-19.59911010885662,-720.6075758817885,0.0,266.49033290968737,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,36,195153.6135844,0.015349900000728667,0.5751064000069164,0.4913125000020955,-213.60920952588685,-64.82516615764689,-716.016157244097,0.0,289.27711792824124,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,37,195153.6277506,0.014166199980536476,0.5892725999874528,0.505478699982632,-207.92538319913683,-96.34014659174022,-712.0601277437211,0.0,296.3710249122413,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,38,195153.6409509,0.013200300018070266,0.6024729000055231,0.5186790000007022,-216.47828132985478,-136.75665778041662,-711.328275733202,0.0,318.060134679913,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,39,195153.6544953,0.013544399989768863,0.616017299995292,0.5322233999904711,-228.90974672166612,-173.82638238174945,-711.2424407251403,0.0,343.86727023592357,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,40,195153.6684701,0.013974800007417798,0.6299921000027098,0.5461981999978889,-229.87451278963272,-209.50464385335636,-715.9663805214343,0.0,361.39017768164956,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,41,195153.68341,0.014939899992896244,0.644931999995606,0.5611380999907851,-228.63320062666253,-238.23131011495343,-722.1400709202084,0.0,375.0485994109928,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,42,195153.6987424,0.015332400012994185,0.6602644000086002,0.5764705000037793,-237.6825071733747,-277.4490616462506,-729.9389360093921,0.0,402.9785620975685,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,43,195153.7158382,0.017095799994422123,0.6773602000030223,0.5935662999982014,-250.8019900096151,-314.4567168502181,-739.1911266535537,0.0,433.17913005124643,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,44,195153.7308772,0.015038999990792945,0.6923991999938153,0.6086052999889944,-255.62094570843965,-349.18038730636954,-755.2716724666591,0.0,456.306146742405,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,45,195153.7473841,0.016506899992236868,0.7089060999860521,0.6251121999812312,-252.82764927731114,-378.7082965619477,-767.943733072471,0.0,474.1103792987219,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,46,195153.7629983,0.015614200005074963,0.7245202999911271,0.6407263999863062,-250.91785774390837,-405.79769768945175,-784.1975048749598,0.0,490.96003978128084,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,47,195153.7792815,0.016283200006000698,0.7408034999971278,0.6570095999923069,-274.52261076985724,-449.78025129725347,-807.1440643184043,0.0,535.0580931751464,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,48,195153.7960112,0.016729700000723824,0.7575331999978516,0.6737392999930307,-269.3634831753616,-474.2777233843906,-826.3377394027135,0.0,550.3836603709692,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,49,195153.8106331,0.01462189998710528,0.7721550999849569,0.688361199980136,-280.94848122346684,-513.5499883308485,-849.6776790900801,0.0,587.5355100741982,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,50,195153.8279762,0.017343100014841184,0.7894981999997981,0.7057042999949772,-286.49543160448866,-544.873694093641,-875.1617062394575,0.0,616.1038189156337,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,51,195153.8425463,0.01457010000012815,0.8040682999999262,0.7202743999951053,-284.267563266234,-552.2083126700529,-884.6899157196546,0.0,621.270043369146,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,52,195153.8616475,0.019101199985016137,0.8231694999849424,0.7393755999801215,-286.4480821176039,-551.9625808701112,-886.0450723089884,0.0,622.0208472684087,0.0,1.0,0.0
210,2026-04-05T00:52:07.327,53,195153.8796548,0.01800730000832118,0.8411767999932636,0.7573828999884427,-295.4929267007651,-553.0448885601236,-889.1448063767069,0.0,627.1304120525989,0.0,1.0,0.0
